# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = simple_regression_model
# start_datetime = 2021-11-19 20:54:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/s8i_3cwj.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/simple_regression-202111192254-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,alpha
# Adaptation terminated
# Step size = 0.102854
# Diagonal elements of inverse mass matrix:
# 0.0158563, 0.0111864, 0.0159231, 0.0154743, 0.0152284, 0.0689109, 0.0703263, 0.0530629, 0.31438, 0.333527, 0.318299, 0.278922, 0.242557, 0.242917, 0.325902, 0.325166, 0.295688, 0.348366, 0.58639
-317.335,0.999564,0.102854,5,31,0,323.744,0.0475744,0.238075,-0.601669,-0.197745,0.0643924,1.19973,0.962413,1.0938,0.359863,-0.269329,0.597763,-1.41394,-0.708166,0.947625,-0.291711,-0.814793,1.82024,1.19266,-2.12935
-310.292,0.96732,0.102854,5,31,0,320.913,0.0570655,0.0563278,-0.536749,-0.243371,0.279435,1.16043,0.793982,0.793214,0.149033,0.406536,0.342583,-0.812742,-1.13838,0.379008,-0.931889,-0.7302,1.79665,0.407404,-1.61406
-312.206,0.851917,0.102854,5,31,0,319.895,0.100552,-0.0171334,-0.427601,-0.270165,0.666577,1.41495,1.08796,0.551502,0.220911,-0.473243,0.147793,-1.44203,-0.791618,0.88657,-0.802144,-0.777913,1.66058,-0.00158187,-1.80376
-313.275,0.997775,0.102854,5,31,0,322.675,0.0531819,-0.00127155,-0.584102,-0.316222,0.461631,1.82425,0.626538,0.680623,0.534826,0.23887,0.483573,-1.29875,-1.448,0.365021,-1.00595,-1.23335,1.49664,0.0268504,-1.8004
-310.516,0.97092,0.102854,5,31,0,322.36,0.158634,0.142106,-0.293306,-0.0588067,0.32203,1.06861,1.34685,1.11201,-0.59703,-0.250393,-0.26457,-1.41869,-1.4737,0.484939,-1.44849,-1.33031,0.920579,-0.227881,-0.190667
-309.93,0.965866,0.102854,5,31,0,318.25,0.212632,0.0548787,-0.59073,-0.206724,0.44167,1.50327,0.801077,0.4563,0.0385024,-0.0122952,0.57749,-0.935112,-0.542464,1.27221,0.00838312,-1.69965,0.56373,-0.60902,-1.3813
-311.218,0.968859,0.102854,5,63,0,321.345,0.263268,0.177886,-0.375339,0.0432876,0.460348,1.77922,0.841052,1.16882,-0.274284,-0.127008,-0.0195163,-0.530114,-0.873909,0.891034,-1.06562,-1.18258,1.03321,-0.21709,-1.58123
-308.397,0.974514,0.102854,5,31,0,319.096,0.290756,0.134182,-0.494563,0.00131429,0.456167,1.81782,1.0761,0.962126,-0.290108,-0.596136,-0.233562,-1.04598,-1.21599,0.515507,-0.394484,-1.62179,0.991713,-0.741096,-0.836443
-313.873,0.983555,0.102854,6,63,0,319.295,0.13407,-0.0399703,-0.392569,-0.00191561,0.617487,0.920467,1.13486,0.667099,-0.831341,-1.00942,-0.557803,-1.2089,-0.906496,0.279064,-1.36944,-0.674733,1.62884,0.215293,-0.198454
-316.839,0.949847,0.102854,6,63,0,325.511,0.1328,0.151976,-0.497952,-0.139074,0.159145,1.62544,0.903331,1.21894,0.732889,1.06026,1.22716,-0.494526,-0.672277,1.51634,-0.486831,-1.92469,0.547674,-0.383389,-2.33686
-316.63,0.992181,0.102854,5,31,0,326.009,0.134553,0.167667,-0.515884,-0.217488,0.130668,1.49398,0.914676,1.18478,0.811643,0.98484,1.30094,-0.246494,-0.476928,1.40514,-0.504053,-1.6497,0.52617,-0.364517,-2.64514
-312.138,0.933676,0.102854,5,31,0,324.907,0.081233,0.0359518,-0.435127,-0.0754919,0.70774,1.13707,1.18704,0.683026,0.050735,0.201949,0.160849,-0.193702,-0.297965,1.41704,0.0244701,-1.06376,1.68154,-0.553534,-2.2514
-315.037,0.943592,0.102854,5,63,0,322.124,0.388918,-0.0201221,-0.558376,0.0654231,0.345648,1.32106,0.842088,1.09574,0.56382,0.0436011,0.365304,0.0990462,0.471166,1.90838,0.439968,-1.37395,1.30244,0.166194,-2.84598
-319.166,0.967514,0.102854,5,31,0,330.167,0.337601,-0.0252227,-0.412656,0.00873185,0.544864,1.20472,1.51436,1.26788,0.25255,-0.399269,-0.032087,-0.258444,-0.370343,0.972976,0.2247,-0.798196,1.91095,-0.352446,-2.62549
-312.718,0.997172,0.102854,6,63,0,324.138,0.174949,0.308577,-0.587509,-0.297831,0.417419,1.13165,0.973528,0.682978,-0.0934726,-0.0659391,-0.0932253,-1.44765,-0.88614,0.58844,-0.776156,-1.89026,0.0132445,-1.18029,0.165561
-315.05,0.937202,0.102854,5,31,0,323.391,-0.0346109,0.0333874,-0.476492,-0.227357,0.367523,1.43817,0.879395,1.33991,-0.211856,-0.426117,0.421777,-0.89221,-1.46393,0.154976,-0.845434,-1.38289,0.457755,-0.696396,-0.609608
-311.758,0.951759,0.102854,5,31,0,327.098,0.424498,-0.114011,-0.306521,-0.159235,0.169924,1.62575,0.806157,0.592256,-0.348666,-0.486169,-0.0808108,-0.927474,-0.421813,1.08854,-0.131932,-1.62033,0.817881,-0.300447,-1.10117
-308.669,0.939965,0.102854,5,47,0,320.266,0.0410227,0.109439,-0.506619,-0.114478,0.425898,1.17823,1.1812,0.597056,-1.03957,-0.96176,-0.505251,-0.512941,-0.889848,0.755237,-0.748223,-1.73144,0.61226,-0.512876,0.171522
-310.165,0.834821,0.102854,6,63,0,316.865,0.158252,0.073008,-0.382753,-0.0963749,0.431857,1.44447,0.916524,1.13454,0.6493,0.235751,0.680654,-0.61663,-0.969054,0.907575,0.13065,-2.50278,0.0143892,-1.35126,-1.03762
-310.523,0.920257,0.102854,5,63,0,316.387,0.13912,0.126281,-0.394278,-0.038274,0.365738,1.06795,1.0817,0.593848,0.371232,0.486915,0.357128,-1.21218,-0.612727,0.719479,-1.33776,-2.13183,0.445135,-0.88108,-0.462068
-310.931,0.995788,0.102854,6,63,0,322.497,-0.00119862,0.0224043,-0.402659,-0.153094,0.581638,1.19283,1.19317,0.885625,-0.997435,-0.985378,-0.988642,0.0396443,-0.0276941,1.54433,0.794672,-0.913082,0.963125,-0.454448,-1.04983
-310.79,0.817357,0.102854,5,63,0,321.866,0.141576,-0.0164939,-0.516599,-0.175624,0.668794,1.04911,0.638904,0.527985,-0.851747,-0.549764,-0.438167,-0.683505,-0.252782,1.34129,-0.572754,-1.19792,0.94293,-0.423184,-0.676358
-314.821,0.706639,0.102854,6,63,0,323.981,-0.044485,0.171939,-0.68745,-0.252115,0.488987,1.52624,1.06041,1.16709,-0.249738,-0.135731,0.343748,-0.731347,-0.616469,0.646083,-0.023488,-2.0296,0.169,-1.34621,-0.354339
-317.649,0.962421,0.102854,6,63,0,328.916,0.395988,-0.176133,-0.214612,-0.0417144,0.386558,1.23905,1.12178,0.603893,0.57945,0.627682,0.400064,-1.09441,-1.16004,0.188401,-1.85568,-2.16473,0.519229,-0.636922,-0.513571
-316.592,0.981715,0.102854,6,63,0,325.634,-0.0859674,0.224589,-0.658249,-0.269079,0.534053,1.4393,1.29597,1.26763,0.475689,0.450354,0.794886,-1.42506,-1.02058,0.272149,-0.274292,-1.42386,0.427322,-0.379911,-1.33249
-315.958,0.992672,0.102854,6,63,0,328.081,0.335614,0.0475647,-0.537622,-0.051401,0.229092,1.70824,0.310335,0.751121,-1.10676,-1.14249,-0.565682,-0.332261,-0.235359,1.32205,0.0175838,-1.63464,0.822785,-1.22116,-0.58743
-314.87,0.990154,0.102854,5,63,0,324.648,0.261573,0.0119215,-0.651006,0.0919098,0.528284,1.58119,0.579848,1.05124,-1.4331,-1.38497,-1.5637,-0.225976,-0.414942,1.51912,-0.503709,-1.89856,0.767465,-0.225969,-0.269793
-315.808,0.961122,0.102854,5,31,0,326.877,0.10001,0.103749,-0.398873,-0.278758,0.436285,0.795378,1.51312,0.787354,-2.05535,-1.82914,-1.95833,0.0232653,0.0585102,1.74315,1.02179,-0.93884,1.28624,0.0749338,-0.202588
-311.675,0.90612,0.102854,5,63,0,323.623,0.0856961,0.0502766,-0.411411,-0.00206158,0.325179,1.76086,1.21198,0.917551,-1.64217,-1.87512,-1.13635,-0.72065,-0.336544,1.13652,-0.942896,-1.64512,0.8698,-0.53472,-0.157833
-312.4,0.962581,0.102854,6,63,0,318.337,0.295936,0.160107,-0.46837,-0.12401,0.510254,1.06438,1.21009,0.655487,-0.74096,-0.430122,-1.00716,-0.562079,-0.630047,1.30135,0.322262,-2.25114,0.189583,-1.21974,0.267049
-313.172,0.960211,0.102854,5,31,0,321.618,-0.0193569,0.0464763,-0.400265,-0.245894,0.202056,1.76958,0.889511,0.950505,-0.477959,-0.257259,-0.579687,-0.433872,-0.55505,1.19271,-0.408657,-1.39624,1.33719,-0.258333,-1.69001
-311.831,0.892853,0.102854,5,31,0,321.39,0.195805,0.296866,-0.521322,-0.206047,0.441064,1.50532,1.12796,0.728033,-0.552679,-0.694592,0.253428,-0.88535,-0.442932,1.24536,-0.229453,-1.84325,0.670286,-0.282273,-1.01285
-307.807,0.839705,0.102854,5,31,0,322.229,0.0250118,0.107843,-0.49245,-0.210209,0.385155,1.14166,0.638824,0.767877,-0.191196,-0.134982,-0.217016,-0.798119,-0.721541,0.64436,-0.374273,-1.47607,0.933352,-0.744236,-0.679596
-314.624,0.946648,0.102854,6,63,0,320.76,0.328461,0.0384054,-0.450474,0.0845395,0.324643,1.69817,1.5356,1.37538,0.133851,-0.0780125,-0.0564436,0.255805,0.144406,1.63767,-0.111134,-2.05807,0.432313,-0.795772,-2.24423
-309.362,0.99722,0.102854,5,31,0,322.093,0.228974,0.106653,-0.581171,0.10065,0.187319,1.34195,0.968512,1.05573,0.218685,-0.0689317,0.270201,-1.10327,-0.448598,0.82874,-0.15303,-1.76453,0.647108,-0.491309,-1.20232
-308.127,0.952832,0.102854,5,63,0,319.579,0.0820235,-0.0228542,-0.299815,-0.242601,0.473536,1.75973,0.937422,0.872081,-0.729593,-1.03668,-0.713923,-1.20045,-1.03769,0.5041,-1.0637,-1.56137,0.885376,-0.353533,-0.316801
-310.304,0.920976,0.102854,5,31,0,315.346,0.311793,0.134569,-0.391201,-0.242194,0.335114,1.7656,1.27816,0.850921,-0.797038,-0.996867,-0.688961,-1.37935,-1.03642,0.369568,-0.430199,-1.298,1.33832,-0.410446,-0.678868
-310.941,0.985489,0.102854,5,31,0,317.744,0.0188856,-0.157065,-0.308789,-0.11465,0.36202,1.34367,1.34873,0.997836,-0.553418,-0.613282,-0.228095,-1.39003,-1.14618,0.421452,-1.45129,-1.83478,0.598112,-0.236358,-0.10648
-309.921,0.983297,0.102854,5,31,0,317.999,0.106502,-0.197782,-0.447838,-0.280649,0.556436,1.32594,1.0988,1.14557,-0.25689,-0.295272,-0.225091,-1.48767,-1.43898,0.124787,-0.728374,-1.40311,0.935874,-0.406326,-0.454684
-309.571,0.897619,0.102854,5,31,0,316.804,0.138901,-0.149643,-0.3953,-0.256486,0.485998,1.15701,0.998157,0.957389,-0.630302,-0.37279,-0.148901,-1.50717,-1.12287,0.395476,-0.687001,-1.36009,0.695798,-0.254926,-0.250811
-311.081,0.991575,0.102854,5,31,0,320.122,0.452422,-0.0592572,-0.394422,-0.114195,0.424575,0.979406,1.07365,0.928067,-0.426643,-0.566547,-0.478039,-1.43072,-1.50394,0.243702,-1.12427,-1.89712,0.561624,-0.719432,0.380866
-308.997,0.98459,0.102854,5,31,0,316.132,-0.12483,0.0779679,-0.498493,-0.129393,0.297998,1.49676,0.982363,1.20956,-0.477552,-0.402564,-0.146188,-0.954187,-1.10072,0.669859,-0.573044,-1.37242,1.02814,-0.263565,-1.05304
-309.946,0.89324,0.102854,5,31,0,317.456,0.225144,-0.124729,-0.356038,-0.24597,0.353441,0.904412,1.09718,1.00136,0.300343,-0.113472,0.295228,-0.997111,-0.520601,0.756929,-0.149527,-1.84727,0.22085,-0.816911,-0.500654
-314.621,0.869026,0.102854,5,31,0,321.481,0.113817,-0.0690349,-0.34467,-0.407957,0.459399,0.948734,1.39574,1.09553,0.0469771,0.397324,0.489989,-1.16513,-0.531812,0.76144,0.0728313,-2.22309,0.0283195,-0.847065,-0.514345
-310.482,0.995366,0.102854,5,63,0,323.823,0.106002,-0.0520152,-0.412911,0.0278724,0.482443,1.22028,1.14066,1.14798,-0.67047,-0.429199,0.113373,-0.984767,-1.14265,0.503115,-1.01723,-1.02145,1.53988,0.0565477,-1.0427
-311.166,0.959312,0.102854,6,63,0,317.905,0.0942104,0.209269,-0.558166,-0.299118,0.388638,1.18702,0.826991,0.612949,0.656388,-0.00234436,0.549502,-1.1838,-1.28471,0.380267,-1.20338,-0.92656,1.57035,0.159786,-1.45393
-308.382,0.998314,0.102854,5,31,0,315.859,0.0752873,0.115263,-0.398739,-0.179602,0.495202,1.01527,0.939105,0.783122,-0.10973,-0.131103,-0.339906,-1.57218,-1.09639,0.547892,-0.26582,-1.0916,1.29442,0.0613387,-0.861209
-317.531,0.833667,0.102854,5,31,0,325.848,0.27485,0.0890509,-0.53473,-0.102642,0.34906,1.67181,1.14864,0.770263,-1.59608,-1.47694,-1.46788,-0.00973081,0.122752,1.46755,-0.664411,-2.4583,0.00769729,-0.381103,0.12787
-312.293,0.999906,0.102854,5,31,0,320.205,0.310525,0.074668,-0.500698,-0.142844,0.32805,1.73189,1.06411,0.83098,-1.49896,-1.62524,-1.20539,-0.186104,0.205965,1.5779,-0.306528,-2.26443,0.116492,-0.597144,-0.0839947
-309.271,0.988618,0.102854,6,63,0,324.912,0.100972,0.109037,-0.385602,-0.170706,0.545202,1.06185,1.26238,0.862885,0.592188,0.773825,0.837298,-0.96325,-0.562302,0.942307,-0.879255,-2.47166,-0.191076,-1.32636,-0.686073
-307.125,0.758293,0.102854,6,63,0,319.146,0.233545,0.208892,-0.46668,-0.0359446,0.387849,1.22707,0.866249,1.02297,-0.531502,-0.617943,-0.368005,-0.704204,-0.353326,1.11071,-0.667541,-0.599003,1.66574,0.0848173,-1.57505
-311.67,0.979365,0.102854,5,31,0,314.233,0.183106,0.0211446,-0.619585,0.0978844,0.369769,1.32903,1.46153,1.05653,-0.287737,-0.373701,-0.180753,-0.309385,-0.561955,1.29906,-0.0556747,-0.750495,1.85392,0.93564,-2.22772
-312.165,0.983709,0.102854,5,31,0,319.806,0.185226,-0.06818,-0.610169,0.136673,0.37773,1.35382,1.00905,0.823461,-0.546257,-0.630464,-0.151443,-0.480207,-0.201485,1.3628,-0.189484,-0.286837,2.23115,0.806544,-2.48356
-313.863,0.876325,0.102854,5,63,0,322.915,0.0748797,0.321717,-0.275991,-0.452094,0.391749,1.4027,1.01232,0.830868,-0.429423,-0.825307,-0.176528,-0.669897,-0.0686739,1.41394,-0.291706,-2.05022,0.156713,-0.657422,-0.740536
-310.926,0.800294,0.102854,6,63,0,320.342,0.326707,-0.0921908,-0.584173,0.0545202,0.441446,1.24774,0.815874,1.20367,-0.084994,0.133535,-0.0393521,-0.848669,-0.97998,0.582173,-0.825775,-1.44169,1.11952,-0.283138,-1.27697
-309.799,0.991647,0.102854,5,63,0,319.395,0.0672441,-0.0324044,-0.439454,-0.306374,0.367557,0.877206,1.4902,0.792331,0.00904395,-0.502837,0.350592,-0.753042,-0.449854,1.08541,0.0128803,-1.48741,0.703979,-0.56594,-0.922044
-308.135,0.976572,0.102854,5,63,0,320.896,0.273712,0.1759,-0.596702,-0.0850846,0.205574,1.22835,0.673423,0.909611,-0.244667,-0.24953,-0.225414,-1.13562,-1.16389,0.598327,-0.876091,-2.05408,0.357466,-0.635152,0.00946528
-307.679,0.900326,0.102854,6,63,0,317.245,0.0838465,0.00960968,-0.350819,-0.17561,0.410981,1.30094,1.1304,0.849338,-1.11208,-1.08327,-1.24357,-0.874063,-0.661163,1.15907,-0.253433,-1.27599,1.14519,-0.703166,-0.522751
-311.26,0.993407,0.102854,5,31,0,318.396,0.255914,0.049686,-0.70535,0.0787368,0.382556,1.17919,0.692532,1.075,-0.609388,-1.07825,-0.54091,-0.656532,-1.0331,1.09723,-0.61605,-1.02538,1.54926,0.181615,-1.11502
-310.515,0.999016,0.102854,6,63,0,317.587,0.100302,0.110696,-0.232648,-0.192104,0.302721,1.51895,1.28076,0.6743,-0.327088,-0.407688,0.210683,-0.158815,-0.00555251,1.38963,-0.0176767,-0.936837,1.28412,0.101377,-2.0707
-308.67,1,0.102854,5,31,0,313.994,0.276388,-0.0645169,-0.536135,-0.108751,0.473324,1.06905,0.984109,0.727001,-0.551048,-0.382433,-0.228206,-0.158882,-0.0360496,1.41413,0.335336,-0.939269,1.10919,-0.0758638,-1.35927
-312.299,0.733919,0.102854,5,63,0,321,0.200188,0.125712,-0.424074,-0.204694,0.205842,1.146,1.18092,0.86573,-0.961259,-1.07306,-0.907188,-0.930392,-0.873487,0.980871,-0.747707,-0.362441,1.84814,0.833729,-1.39546
-313.789,0.999918,0.102854,5,31,0,318.373,0.215445,0.077753,-0.426803,-0.256298,0.191292,1.13452,1.23686,0.955392,-0.890316,-1.09374,-0.733552,-0.958125,-0.741433,1.06495,-0.779125,-0.332049,1.83182,1.09053,-1.08677
-309.227,0.960179,0.102854,6,63,0,320.105,0.20955,0.0921119,-0.430502,-0.192478,0.285466,1.6115,1.06142,0.879689,-0.19064,-0.534792,0.159703,-0.0808116,-0.343957,1.57941,0.0452901,-2.50604,-0.15273,-1.6355,-0.92304
-312.086,0.966641,0.102854,6,63,0,317.002,-0.147485,0.0289014,-0.453942,-0.19848,0.570596,1.27302,0.903505,1.16245,0.0411834,0.0922768,0.188608,-0.412257,-0.0132848,1.66897,0.45496,-2.01466,0.146777,-0.848151,-1.51143
-313.736,0.994681,0.102854,5,31,0,319.421,0.499495,0.0874103,-0.435586,-0.11492,0.289673,1.3711,1.2854,0.568084,0.140593,0.126161,0.276842,-0.393305,-0.0742418,1.55648,0.204988,-2.31042,-0.133436,-0.838282,-1.14199
-318.325,0.981922,0.102854,6,63,0,326.655,-0.0767161,-0.00596961,-0.369277,-0.139529,0.586059,1.54964,1.12738,1.20773,0.392911,0.235828,0.245102,-1.23453,-1.39945,-0.0935573,-1.03671,-1.87542,0.768866,0.331659,-0.919376
-317.146,0.819686,0.102854,5,31,0,329.4,0.178346,-0.0570216,-0.196345,-0.305558,0.512944,1.51705,0.901622,1.09815,-0.0180745,0.0786964,0.486923,-1.59014,-1.34428,0.439985,-0.888146,-0.57557,1.25825,-0.95742,-1.42319
-317.525,0.907241,0.102854,5,63,0,326.113,0.198747,0.0147791,-0.175039,-0.250132,0.707412,1.43179,0.789891,1.07665,0.0801711,0.0811473,-0.344805,-1.46066,-1.10236,0.26166,-1.01578,-0.819982,1.58698,-0.248953,-1.14212
-316.208,0.937355,0.102854,5,31,0,328.527,0.230463,0.147002,-0.322968,-0.33178,0.518799,1.34445,0.766339,0.932567,-0.649819,-0.161256,-0.226081,-0.868961,-1.27479,0.341806,-1.2478,-0.565443,1.41243,0.181567,-1.1085
-313.946,0.998744,0.102854,6,63,0,322.554,0.0584506,-0.0713572,-0.542742,-0.0470065,0.387692,1.6992,1.19819,0.765239,0.242597,0.594006,0.519653,-1.27136,-1.19217,0.629664,-0.209491,-1.1163,1.20082,-0.420348,-1.67978
-312.582,0.999733,0.102854,5,31,0,321.562,0.379663,0.162183,-0.261559,-0.203171,0.485062,1.17703,0.997594,0.555701,0.468355,0.376831,0.223943,-0.831482,-0.654165,0.74695,-0.894474,-1.00118,1.51149,-0.34456,-1.70993
-312.966,0.994674,0.102854,5,31,0,321.611,-0.00628611,-0.0810015,-0.400683,-0.0973237,0.394578,1.2856,0.999645,0.392206,0.113296,0.0704668,0.368767,-1.04089,-0.843681,1.21847,-0.461168,-2.03791,0.487125,-0.041034,-0.877629
-310.59,0.64609,0.102854,5,31,0,328.836,0.15463,-0.0396954,-0.518275,-0.261673,0.494529,1.14919,0.731872,0.431386,0.356153,0.439771,0.500748,-0.722078,-0.787411,0.959108,-0.364546,-1.92166,0.264039,-0.320797,-0.877044
-312.134,0.98992,0.102854,6,63,0,320.493,0.22186,0.110862,-0.657912,0.0382178,0.382098,1.70437,0.738864,0.606465,-1.43068,-0.941003,-1.08139,-0.918359,-0.565192,1.3531,-0.633421,-1.21307,1.25758,-0.173818,-0.60361
-310.511,0.991715,0.102854,6,63,0,319.396,0.233107,0.0703298,-0.232604,-0.161556,0.458539,1.54961,1.13925,0.922701,-0.728997,-0.278599,-0.548455,-0.60831,-0.795881,1.14176,-0.272813,-1.80431,0.262352,-1.38323,-0.434666
-313.933,0.983143,0.102854,5,31,0,323.788,0.526987,-0.00470483,-0.580326,-0.0538152,0.447596,1.62244,1.02564,0.810213,-0.0534819,-0.5696,0.0108165,-0.925985,-0.340693,1.15149,0.247265,-1.9181,0.689124,-1.28138,-1.26866
-314.806,0.739711,0.102854,6,63,0,325.289,-0.097608,0.183199,-0.383698,-0.169065,0.371913,1.08541,1.10821,0.923285,-1.21291,-1.55425,-0.894881,-0.782524,-0.0101197,1.60429,0.284794,-1.75021,0.811545,-0.560374,-0.558705
-309.281,0.974747,0.102854,6,63,0,322.327,0.240416,-0.0592081,-0.375371,-0.0107942,0.399769,1.32514,0.877178,0.911006,0.491081,0.818045,0.836243,-1.04197,-0.954297,0.858281,-0.108555,-2.16355,0.0714578,-1.14697,-1.05503
-310.913,0.933657,0.102854,5,31,0,314.202,0.35215,0.0246485,-0.346297,0.0677814,0.387218,1.14716,0.989098,0.900719,0.976516,0.655568,0.583794,-1.15793,-0.78057,0.696073,-0.883838,-2.18568,0.0273534,-1.19448,-1.00163
-310.782,0.946456,0.102854,5,63,0,320.096,0.20795,0.027975,-0.655819,-0.12831,0.502924,1.94472,0.902281,0.91383,-0.376103,-0.895447,-0.524384,-0.632027,-0.839037,1.01727,-0.37646,-1.78491,0.567277,-0.833494,-0.951022
-309.934,0.977266,0.102854,6,63,0,318.529,0.019498,-0.131352,-0.527047,-0.223902,0.521777,1.47769,1.16825,1.20087,-0.227802,-0.619483,-0.181777,-0.719312,-0.835772,0.580466,-0.296136,-1.44816,0.989226,-0.233305,-1.01939
-313.775,0.914818,0.102854,5,31,0,323.358,0.0708445,-0.00427969,-0.296617,-0.307642,0.390606,0.909884,0.824762,1.15065,0.425877,0.180501,0.100331,-1.10832,-0.599011,0.677159,-0.332495,-1.59924,0.865706,-0.972145,-1.11939
-312.057,0.997978,0.102854,5,31,0,318.518,0.235285,0.082926,-0.666222,0.010724,0.411997,1.51293,0.832945,0.644856,0.709288,0.173386,0.443256,-0.569679,-0.918034,0.923598,-0.535661,-1.94106,0.500149,-0.399623,-1.50039
-317.284,0.888883,0.102854,5,31,0,325.586,0.0223396,0.37761,-0.31561,-0.140415,0.210999,1.28658,1.29299,0.718626,0.448402,0.3064,-0.0269022,-0.76934,-0.114077,1.43024,-0.168437,-1.87702,0.72195,-0.966429,-1.74442
-313.433,0.998207,0.102854,6,63,0,331.223,0.141709,-0.131412,-0.296714,-0.177484,0.378752,0.977009,0.506939,1.15811,-0.763089,-0.350006,-0.704902,-1.15034,-1.18753,0.528341,-0.359986,-0.739331,1.38538,0.612195,-0.512059
-311.364,0.974902,0.102854,5,31,0,320.18,0.130275,-0.0215363,-0.391834,-0.273159,0.53361,1.20143,0.686125,1.34639,-0.542879,-0.835398,-0.304817,-1.39549,-0.787647,0.412375,-0.822368,-0.711013,1.46713,0.102652,-0.847188
-310.286,0.997766,0.102854,6,95,0,319.957,0.33304,0.270408,-0.387443,-0.149402,0.310535,1.40999,1.16737,0.648059,0.227135,0.168423,0.200683,-1.12819,-0.641066,0.852014,-1.23225,-1.33981,1.04145,-0.552554,-1.40347
-311.222,0.865554,0.102854,5,31,0,321.046,0.0800996,-0.0980926,-0.630345,-0.0730256,0.587841,1.2371,0.83615,1.00188,-0.397735,-0.317113,-0.32991,-1.39182,-1.12005,0.273512,-0.91961,-1.89343,0.745667,-0.389952,0.0499971
-310.128,0.99376,0.102854,5,63,0,319.273,0.153904,0.143669,-0.647572,-0.300454,0.349785,1.36221,0.776613,0.959862,-0.104465,-0.392448,0.426955,-0.484087,-0.556578,1.0553,-0.211505,-2.14678,0.506174,-1.50611,-0.776652
-306.184,0.953449,0.102854,5,31,0,316.352,0.139924,0.0899782,-0.510968,-0.138462,0.358758,1.1267,1.02474,0.995574,-0.455001,-0.570545,-0.491756,-1.10263,-0.492899,1.05502,0.0665275,-1.76233,0.471616,-0.958254,-0.299503
-306.224,0.979261,0.102854,4,31,0,314.244,0.289794,0.152839,-0.370013,-0.16503,0.377354,1.27981,1.09945,0.74267,-0.583535,-0.579424,-0.460489,-0.690552,-0.673968,1.17698,0.117616,-1.52594,0.785743,-0.326951,-0.814377
-310.805,0.925803,0.102854,5,63,0,319.774,0.239511,0.19046,-0.431226,0.0483064,0.396007,1.02815,1.11647,0.836965,0.442372,-0.0386544,-0.0979299,-0.6401,-0.318215,1.33485,-0.34211,-2.26967,0.315962,-1.06287,-0.820961
-313.347,0.983691,0.102854,5,31,0,318.807,0.276854,0.255463,-0.304133,-0.0303775,0.352312,1.13852,1.0017,0.893252,-0.144046,-0.298829,0.405411,-0.603287,-0.265656,1.56977,-0.364326,-2.12408,0.0775903,-1.39491,-0.676961
-313.275,1,0.102854,5,31,0,319.038,0.111402,-0.0160513,-0.692536,0.0617764,0.282217,1.32622,1.22056,1.0289,-0.00602298,0.0889998,0.723477,-0.336754,-0.807343,1.27249,0.103689,-1.80417,0.711419,-0.339138,-1.44773
-310.405,0.917847,0.102854,5,31,0,319.94,0.223843,0.0921719,-0.4346,-0.215868,0.443461,1.16283,0.956713,0.805957,0.19503,0.419186,0.639521,-0.977665,-0.0291609,1.28202,-0.471949,-1.52763,0.445085,-0.889095,-1.50372
-309.095,0.726903,0.102854,5,31,0,321.693,0.211186,0.0195413,-0.629765,0.06824,0.301285,1.27365,0.717338,1.19407,-0.389649,-0.518999,-0.407728,-0.751951,-0.562182,0.923131,-0.536203,-1.5206,1.06042,0.148078,-0.824123
-310.137,0.993634,0.102854,5,63,0,315.542,0.102256,0.178443,-0.259243,-0.388809,0.471302,1.31596,1.45653,0.619522,0.0906491,0.368747,0.280885,-0.92088,-0.852388,0.939982,-0.743477,-1.55798,0.775618,-0.403621,-1.2565
-308.159,0.946405,0.102854,5,63,0,316.389,0.096142,0.0790687,-0.429556,-0.180007,0.424464,1.4326,1.25659,0.54526,0.439917,0.0763138,0.734143,-0.679083,-0.419591,1.0582,-0.461734,-2.12491,0.405932,-1.25685,-1.1465
