# 0.459147, 0.596427, 0.0772521, 0.0420408, 0.0713889, 0.0949781, 0.0592562, 0.160215, 0.240218, 0.137249, 0.358169, 0.361966, 0.465596, 0.442261, 0.385216, 0.442179, 0.711826, 0.900197, 1.05653, 0.681504, 0.985556, 1.5415, 0.541838, 0.87765, 0.699401, 0.584839, 0.323979, 0.812908, 0.913291, 0.692255, 0.580001, 0.809844, 0.652701, 0.633302, 0.0275643, 0.018637, 0.0233822, 0.0276545, 0.0249958, 0.102392, 0.152467, 0.0891412, 0.417727, 0.458934, 0.528714, 0.3865, 0.376845, 0.519443, 0.100736, 0.0625329, 0.151997, 0.0888301, 0.0884602, 0.189661, 0.318602, 0.274985, 0.57944, 0.554588, 0.688965, 0.617934, 0.459358, 0.689482, 0.0553736, 0.0238563, 0.0339513, 0.0570336, 0.0377317, 0.14435, 0.219921, 0.153023, 0.430323, 0.476866, 0.527938, 0.518308, 0.433274, 0.582168, 0.098209, 0.0689708, 0.121742, 0.115524, 0.106217, 0.26733, 0.313207, 0.313627, 0.594142, 0.565831, 0.996, 0.504207, 0.426477, 0.743002
-255.35,0.814976,0.0455854,4,26,1,305.014,-0.588209,0.200416,0.266562,0.0948842,-0.453888,-0.301136,0.413152,1.19203,1.21216,0.787586,-0.533451,-0.0352222,0.147709,-1.29223,0.430116,-0.470888,0.370715,0.0248926,0.370051,0.310124,0.183145,0.111792,0.153456,0.402062,0.868096,0.12816,1.63658,1.48598,0.116474,0.606555,-0.298491,-0.616697,-0.456769,-0.745534,0.283451,0.592718,0.281367,-0.36527,0.0700295,0.114077,0.0775879,0.0909047,-0.600472,0.0167385,-0.181111,-0.645907,0.0617664,-0.20761,-0.535473,-0.206077,0.446599,0.404441,0.562698,0.356539,1.33095,1.33472,1.20724,1.0539,1.09653,1.42257,1.12564,1.12461,1.02715,0.479397,0.375101,0.474739,0.831921,-1.31238,-0.652612,0.264643,0.00734944,-0.107832,-0.22339,-0.114439,0.927704,0.864524,-1.16748,-1.91418,-2.18984,-2.37331,-2.16873,-1.23827,0.393108,0.481307,0.336127,0.570309,-0.596332,-0.962016,-0.330771,-0.294517
-276.602,0.720327,0.0455854,5,60,1,305.989,-0.873154,0.219361,0.303728,0.0703604,-0.315219,-0.24305,0.694728,1.31926,0.902249,0.565929,0.31818,0.0956606,0.981704,-1.73746,0.468822,-0.692946,0.476265,0.034311,0.342166,0.192225,0.296052,0.234851,0.587426,0.360614,0.64548,0.362482,1.53322,0.592874,0.439121,0.28688,-0.952309,-0.963383,-0.955613,-0.897341,0.282323,0.0971141,-0.0275019,0.101797,0.101528,0.111605,0.123493,0.0834048,-0.738636,-0.758109,-0.148856,-0.536571,-0.0714923,-0.480468,-0.444661,-0.253022,0.618467,0.729775,0.361181,0.598586,1.39226,1.33561,1.43028,1.38156,1.27649,0.174725,1.04374,1.13719,0.532091,0.884904,0.582156,0.305442,0.596712,-0.233917,0.429461,-0.45564,-0.149269,0.111303,0.216967,0.0290701,1.94743,0.954808,-1.01945,-1.99139,-1.48803,-2.04289,-3.41342,-1.58304,0.656818,0.443384,0.344054,0.538953,-0.603123,-0.536201,-0.592039,-1.25838
-276.637,0.982547,0.0455854,6,127,0,321.299,-1.00924,0.139512,0.217883,0.205095,-0.449312,-0.27859,0.615463,1.58861,1.13399,0.278975,0.369214,0.458479,-0.434582,-1.89561,0.323092,-1.28513,1.03429,0.0237723,0.276746,0.207003,0.171066,0.0636078,0.934312,0.674259,1.59302,0.318454,1.10618,1.30884,0.327228,1.24909,-1.01706,-0.660206,-0.987266,-1.08469,0.313094,0.487229,0.397538,0.152593,0.198262,0.228901,0.20066,0.239544,-0.576219,-0.143741,-0.3631,-0.599158,-0.112714,-0.188124,-0.325259,-0.152921,0.71234,0.853912,0.437214,0.505827,1.53482,1.5067,1.56191,1.50515,1.58574,-0.473283,0.496853,1.49128,0.955722,0.0914155,0.522319,-0.145186,0.925123,-1.10711,0.597111,-0.0152884,0.205584,0.0737603,0.474276,0.0909479,1.01276,0.778176,-0.175506,-1.16587,-1.62809,-2.7046,-2.3654,-1.00805,0.572042,0.0924725,-0.0548882,0.651838,-0.154927,-2.4116,-1.52034,-1.3653
-263.527,0.955292,0.0455854,6,63,0,312.711,-0.925501,0.709159,0.120495,0.113835,-0.416394,-0.111721,0.289554,1.73615,0.981396,0.609698,0.344039,0.543096,0.824704,-2.52943,0.360007,-1.01341,0.427634,0.238434,0.112063,0.312894,0.245404,0.116249,0.716891,0.0457706,0.210214,0.24843,1.04632,0.870103,0.263606,0.379159,-0.476248,-2.09335,-1.02673,-1.3603,-0.132972,0.543798,0.340213,-0.489134,0.158145,0.274206,-0.0918396,0.266887,-0.448094,-0.451095,-0.488865,-0.367924,0.0667409,-0.20174,-0.113343,-0.0988678,0.328775,0.289185,0.390257,0.277798,1.75344,1.60869,1.62832,1.62043,1.16979,1.44497,0.853592,0.947234,0.585977,0.581936,0.556929,0.631205,0.527169,0.40594,0.227271,0.414859,0.453017,0.232475,0.300195,0.817922,1.09277,0.479289,-0.875644,-0.131416,-2.35343,-2.12031,-2.39074,-2.80058,0.297554,0.0891699,0.137516,0.535715,-1.29593,-0.0971703,-0.861009,-1.34614
-277.663,0.617826,0.0455854,6,63,0,313.913,-0.434103,1.21031,0.335954,0.288816,-0.357174,-0.261347,0.298878,1.37488,1.00007,0.823766,0.274882,0.0740994,0.47754,-1.90511,0.432566,-0.895653,0.469001,0.33987,0.151369,0.424013,0.1046,0.451335,0.275202,0.112718,0.187689,0.670135,0.956101,0.98337,0.30882,0.442433,-0.349547,-1.66716,-1.98867,-1.16822,-0.119961,0.226082,0.748524,-0.48641,0.0161329,0.542325,-0.378303,0.293451,-0.491615,-0.18059,-0.348031,-0.35957,-0.00473984,-0.376197,0.0657127,-0.410594,0.284897,0.222828,0.410223,0.318971,1.57435,1.42614,2.00182,1.41002,1.43823,0.714871,0.915925,1.51786,0.762309,0.687778,0.787361,0.812782,0.293607,0.030767,0.284608,0.384424,0.116497,0.764436,0.792859,-0.344214,1.44348,1.23158,-1.44329,-0.274109,-2.2472,-3.0237,-3.1215,-2.55856,0.272261,0.928012,0.638278,0.360666,-0.899457,-1.76957,-1.06581,-0.470748
-288.289,0.894287,0.0455854,5,53,1,334.961,-0.622969,0.554123,-0.018186,0.223589,-0.0461443,-0.704504,0.260729,1.4608,0.947663,0.862819,-0.106875,0.33392,-0.19432,-2.67206,-0.153405,-0.392837,0.680414,0.727106,0.519021,0.993039,0.211654,0.916626,0.391853,0.130092,0.147956,0.608715,0.846734,0.464672,0.304088,0.60282,0.106584,-1.01161,-0.633354,-0.0962505,0.383485,0.458471,0.365197,-0.437572,-0.0873631,1.06557,0.0484909,-0.21839,-0.216709,0.0746927,-0.367018,0.162995,0.0775339,-0.111292,0.155379,-0.470082,0.404702,0.382268,0.167577,0.160507,1.47145,0.979745,1.22553,1.57554,1.3012,1.52464,0.901098,0.641829,0.914327,0.787951,0.78068,0.805036,-0.0105574,-0.102585,-0.0247534,-0.120742,-0.314794,-0.442984,0.723268,-0.0436006,-0.00244991,0.369945,-0.353289,-0.211861,-2.19401,-2.78463,-2.49501,-1.96379,0.519643,-0.473968,-0.18124,0.205498,-0.589577,0.813371,-0.978196,-1.05831
-286.524,0.56423,0.0455854,7,127,0,326.35,-0.144038,0.506757,0.0211365,0.154633,-0.0503,-0.640255,0.35479,1.42918,1.01826,0.850288,-0.0191547,0.199882,-0.431966,-2.55999,0.0397102,-0.347176,0.396264,0.916207,0.749467,0.889152,0.199071,0.523844,0.435646,0.0954171,0.144553,0.717895,0.802483,0.516793,0.286551,0.607101,0.184735,-0.986476,-0.746775,-0.237174,0.364511,0.552042,0.350931,-0.454429,-0.0957044,1.09113,0.10218,-0.21328,-0.297574,0.243594,-0.281615,0.220143,0.0973437,-0.257008,0.110613,-0.414818,0.446143,0.439615,0.147667,0.00736455,1.49261,1.11387,1.11926,1.50812,1.31547,1.43283,0.965799,0.612053,1.01719,0.992795,0.760929,0.858284,-0.0953558,-0.0360033,-0.186584,-0.0340504,-0.147966,-0.301265,0.604367,-0.0115113,0.169574,0.320035,-0.249532,-0.147826,-2.37266,-2.97017,-2.53136,-2.03719,0.263625,-0.332486,-0.243727,-0.305802,-0.404576,1.06485,-1.03845,-0.960974
-284.08,0.930901,0.0455854,6,127,0,339.033,-1.55225,0.277604,-0.0878788,0.0515863,-0.515103,-0.585508,0.407363,1.21462,0.336159,0.995221,0.40146,0.0873292,0.23457,-1.33317,0.564398,-1.35846,0.402994,0.0967608,0.591839,0.590135,0.124326,0.2334,0.989236,0.187839,0.582288,0.256171,0.564427,0.894493,0.615648,0.419081,-1.28873,-1.00525,-1.91628,-1.86734,-0.0432096,0.62846,0.366122,-0.443806,0.163825,-0.010193,0.15224,0.0621675,-0.551492,-0.322535,-0.305541,-0.714956,-0.0587297,-0.400878,-0.862799,-0.94617,0.423896,0.576344,0.422606,0.377752,1.304,1.36774,1.2586,1.40425,1.81884,0.611297,0.481678,1.93824,1.06171,0.855944,0.787827,0.979533,0.928527,0.0613001,0.903917,0.908183,0.205753,0.106892,0.68355,0.329759,0.705863,0.212222,0.274085,-0.681833,-1.61036,-2.36052,-2.29798,-2.11956,0.964045,0.512518,0.0117593,1.19976,-0.0304309,-1.69014,-1.25267,-1.74814
-293.694,0.992864,0.0455854,7,191,0,329.401,-1.65489,0.311801,-0.316326,-0.0985505,-0.474909,-0.0590718,0.19413,1.24071,0.597057,0.696465,-0.127016,-0.00562796,-1.7974,-0.853182,-0.402596,0.413771,0.772299,0.318177,0.279847,0.489695,0.210108,0.43824,1.82823,0.207729,0.255921,0.339344,1.7191,0.254471,2.10527,0.350672,-1.47756,-2.03994,-2.29506,-1.48099,0.161118,0.614777,0.772494,0.495923,0.116003,-0.0156172,0.440258,-0.321897,-0.486622,-0.232016,-0.484243,-0.689883,0.247668,0.0344229,0.0813206,0.269603,0.555732,0.517137,0.309374,0.113181,1.78606,1.54788,1.47233,1.42301,2.25466,-0.424968,-0.361817,1.95392,0.741589,0.662448,0.482128,0.402094,-0.193958,-0.41365,0.131005,-0.218562,-0.140258,-0.153524,0.0840699,-0.196707,0.252891,0.578796,-1.67641,-4.03239,-0.867655,-0.945002,-0.785192,-0.807081,1.7089,1.01592,2.57484,1.96907,0.684743,0.91955,0.469519,0.319891
-270.726,0.680564,0.0455854,6,87,0,329.863,-1.17949,0.25284,0.324393,0.457368,-0.597553,0.244806,0.416689,1.66909,1.4829,0.62708,-0.674956,-0.426204,-0.405049,-1.55529,1.55755,0.091631,1.02372,0.4489,0.269138,0.310084,0.232867,0.44125,0.620708,0.0527335,0.93169,0.214812,1.16621,0.0365633,0.156969,0.174237,-1.47633,-1.20643,-1.02682,-1.32392,0.114628,1.12064,0.615031,0.167726,0.088392,0.43494,0.237054,-0.286514,-0.46217,-0.350325,-0.467425,-0.93084,0.305312,0.261312,-0.389836,0.457445,0.493616,0.40116,0.33347,0.526224,2.04606,1.122,1.30882,2.2166,1.80689,0.533719,0.266912,1.8157,0.67327,0.565335,0.602913,0.65654,0.434544,-1.05995,-1.26648,-0.295469,-0.42531,-0.39747,-0.181899,-0.390847,1.2105,-0.73488,-2.00399,-2.13389,-1.54066,-1.54038,-1.54993,-1.50973,1.38736,1.97836,1.55491,1.46068,-0.0586702,0.199695,0.00984623,-0.306026
-273.4,0.0852364,0.0455854,6,71,0,311.533,-1.22039,0.213489,0.321299,0.405264,-0.605708,0.32426,0.468327,1.70665,1.54258,0.671218,-0.588397,-0.221896,-0.685008,-1.62585,1.38044,-0.0991526,0.763288,0.491665,0.273838,0.350579,0.27154,0.55701,0.973497,0.0471783,0.76262,0.160819,1.40328,0.0407771,0.246073,0.204668,-1.36885,-1.13133,-0.675456,-1.26398,0.114459,1.03769,0.656818,0.178461,0.10058,0.439519,0.294017,-0.332421,-0.416998,-0.243831,-0.479477,-1.04956,0.337263,0.285056,-0.44836,0.471973,0.452716,0.568933,0.331151,0.477737,2.19234,0.936823,1.22571,2.31179,1.70777,0.519014,0.341453,1.66926,0.72663,0.705646,0.651229,0.618606,0.199362,-1.12068,-0.950108,-0.134414,-0.18913,-0.640604,-0.279331,-0.419247,0.966569,-0.297519,-1.94746,-2.40068,-1.59567,-1.61127,-1.6209,-1.56825,1.51935,1.75607,1.42772,1.42982,-0.17941,0.243698,0.0211788,-0.0170219
-270.043,0.348407,0.0455854,7,191,0,311.187,-2.23728,0.540474,0.438719,0.0731983,-0.130679,-0.245179,0.414624,1.73863,0.275456,1.23494,-0.258771,-0.661534,-0.965215,-0.390699,1.9622,0.198024,0.243347,0.3158,0.364497,0.285468,0.381822,0.041957,0.873882,0.117652,0.335445,0.326434,0.70445,0.0993164,0.403239,0.191668,-1.75038,-3.08806,-2.12115,-1.62784,0.238898,0.333859,0.621242,0.327077,-0.150223,0.49984,-0.0270459,0.439193,-0.478415,0.213585,-0.34731,-0.748171,-0.134222,-0.334127,0.269788,-0.53799,0.619906,0.250948,0.50662,0.41202,1.69611,1.80073,1.73497,1.81464,2.1584,0.956596,0.0818919,0.524596,1.18022,1.20222,1.37905,1.19186,-0.220331,-1.00409,-0.880877,-0.203236,-0.669794,-0.542709,-0.203682,-0.666338,0.183727,0.042403,-1.34758,-1.87639,-0.353234,-0.439561,-0.54033,-0.420079,1.93548,1.53415,1.6563,2.00104,0.448279,0.0658854,0.330138,0.0415355
-271.822,0.670903,0.0455854,7,255,0,308.045,-1.02598,0.291823,0.0493847,0.207566,-0.368046,-0.291287,0.44235,0.506569,0.655738,0.292234,0.321748,0.631522,0.2271,-1.22163,1.01377,0.544853,0.38671,0.18497,0.902609,0.80202,0.0798277,0.455892,0.489735,0.360053,0.422729,0.351758,0.714196,0.100562,0.1316,0.430311,-1.22353,-1.5844,-1.44211,-1.41904,0.0145324,0.644969,-0.314836,-0.426738,-0.0153374,0.31862,0.113643,0.068685,-0.729853,-0.105216,-0.467003,-0.597043,0.0285325,-0.294924,-0.686979,-0.312032,0.524913,0.4941,0.339772,0.366498,1.41846,0.590185,0.365207,0.354914,1.05399,0.985207,1.01058,0.607038,0.780556,0.41917,0.333816,0.27372,0.684503,-0.218011,0.37301,0.266662,0.653475,1.06046,0.983843,0.337136,1.26188,0.727505,0.240057,-0.178978,-1.21832,-1.13359,-1.14034,-1.17378,1.05149,1.06985,1.18682,1.1158,0.278115,0.519431,0.528328,1.16223
-267.149,0.944726,0.0455854,6,127,0,320.568,-1.69817,0.494239,-0.0458632,0.192807,-0.508621,0.0707632,0.496879,0.83224,0.674378,0.620385,0.396682,0.595085,0.662786,-1.7286,1.20729,0.00836927,0.344212,0.146197,0.658771,0.503593,0.052796,0.651341,0.387817,0.291186,0.284894,0.511469,0.621454,0.106,0.0817138,0.241863,-1.47248,-1.81215,-1.78874,-0.915698,-0.0820963,0.58127,-0.0476579,-0.364071,0.0782643,0.497221,0.208766,0.194891,-0.60373,-0.0216629,-0.640508,-0.804987,0.00211504,-0.172016,-0.661666,0.389438,0.489102,0.48919,0.606012,0.498088,1.62772,0.182374,0.511258,0.793665,1.11879,0.729233,0.758896,0.279354,0.700696,0.0217985,0.455488,0.959453,0.687345,0.390399,0.238304,0.361468,0.338768,0.217573,0.822312,0.0769693,1.44369,1.57312,0.184664,-0.060785,-1.68914,-1.62495,-1.60995,-1.70303,1.16093,1.28824,1.26963,1.16566,0.0220041,-0.115841,-0.220768,-0.354705
-267.89,0.977258,0.0455854,6,63,0,304.571,-1.49887,0.220253,0.03092,0.18445,-0.143412,-0.25814,0.360555,1.16268,0.513085,0.405757,0.292876,0.351026,0.446333,-1.43213,1.07945,-0.466322,0.315477,0.208292,0.508568,0.621587,0.0687966,0.710233,0.426672,0.27394,0.153252,0.196706,0.859248,0.207818,0.0484464,0.194775,-1.00324,-1.46519,-1.76427,-1.07871,-0.0831279,0.201799,0.0584805,-0.152737,0.251595,0.203057,0.062214,0.132397,-0.783231,0.00692233,-0.425767,-1.18532,-0.341933,-0.202945,-0.884974,-0.0886925,0.428534,0.324145,0.293809,0.296132,1.50341,0.626135,1.1365,0.728298,1.06192,0.711913,-0.0259495,0.773329,0.53604,0.874753,0.354445,0.125798,0.446038,0.204368,0.138406,0.603133,0.0275605,0.229011,0.209616,0.12072,1.34778,-0.111268,0.00569935,-0.139869,-1.38745,-1.34,-1.41337,-1.28137,0.985149,1.11595,1.08419,1.06893,-0.417779,-0.211043,-0.412167,-0.427389
-265.874,0.363041,0.0455854,4,23,0,319.197,-1.47595,0.223726,0.0256611,0.180052,-0.112376,-0.273528,0.361428,1.17398,0.496814,0.406958,0.256574,0.328448,0.461296,-1.44165,1.06869,-0.463149,0.317648,0.220319,0.494898,0.621342,0.0643395,0.752744,0.422262,0.274438,0.149854,0.199806,0.863006,0.230309,0.0449699,0.19865,-1.02552,-1.51057,-1.74719,-1.09562,-0.098086,0.209427,0.058668,-0.120713,0.25525,0.199884,0.0624572,0.134578,-0.792713,0.00430938,-0.42489,-1.17149,-0.344716,-0.181461,-0.902127,-0.0788293,0.412746,0.327374,0.293047,0.280284,1.50867,0.595752,1.1586,0.716657,1.07369,0.746313,0.00425243,0.795694,0.558169,0.852868,0.367003,0.159168,0.429181,0.180165,0.174949,0.602691,-0.0173791,0.268495,0.242533,0.0794666,1.29415,-0.0883057,0.0148728,-0.139978,-1.36866,-1.35879,-1.40131,-1.21804,1.04678,1.10486,1.08898,1.09355,-0.347637,-0.268377,-0.408626,-0.312727
-258.606,0.330663,0.0455854,6,95,1,308.428,-0.928753,0.852861,0.048484,0.125907,-0.563561,-0.247054,0.379736,0.830178,0.653838,0.63147,0.0660151,0.294693,-0.519806,-1.27768,1.00589,-0.303247,0.119819,0.0118009,0.549194,0.421573,0.0727631,0.288403,0.445567,0.133925,0.250084,0.401007,1.38948,0.280149,0.0804226,0.21533,-0.912168,-1.69924,-1.36038,-1.13745,-0.161447,0.206632,0.201856,0.0531213,0.115911,0.113399,0.114019,0.111427,-0.693696,-0.384327,-0.19636,-0.819168,-0.451933,-0.729337,-0.850781,-0.198594,0.321418,0.409054,0.463967,0.377926,1.4989,1.13647,1.03297,1.12022,1.27655,0.552726,0.063392,0.495564,0.740343,0.218956,0.50718,0.690783,0.0344982,-0.0835938,0.0871392,-0.0736925,-0.0940239,-0.278535,0.226853,0.234773,0.876133,0.740796,-0.592935,-1.65835,-1.15947,-1.23422,-1.33557,-1.11644,1.02987,1.01087,0.965584,0.975914,-0.329287,-0.274387,-0.18796,-0.142262
-261.102,0.742332,0.0455854,5,55,0,307.028,-0.891789,0.525713,-0.0356601,0.162727,-1.05631,-0.59912,0.363684,0.566477,0.461423,0.736642,-0.0798788,-0.0541211,-0.965081,-1.47109,0.842953,0.0806756,0.0824063,0.0256008,0.433402,0.940039,0.0558247,1.91911,0.430169,0.280371,0.0939692,0.16374,2.04929,0.164034,0.0782486,0.216208,-0.355718,-1.7683,-1.11521,-0.456556,0.123807,-0.0625966,0.0285735,-0.0185582,0.181878,0.174294,0.157441,0.167474,-0.508861,-0.295574,-0.249398,-0.708935,-0.342533,-0.888929,-0.813934,-0.317456,0.458777,0.380178,0.348802,0.34478,1.52161,1.20783,1.05313,1.47956,1.21547,1.05086,0.468406,0.430379,0.561824,1.39847,0.873832,0.82846,-0.206134,-0.111097,-0.180601,-0.101314,-0.297125,0.0439058,-0.160723,-0.236493,0.717,1.2067,-1.29088,-1.89512,-1.47335,-1.47076,-1.32786,-1.43665,0.839461,0.8575,0.835037,0.808703,0.217844,0.178088,0.0743336,-0.0914571
-257.294,0.729712,0.0455854,5,63,1,301.474,-0.379435,0.518299,0.0236048,0.156367,-1.04752,-0.744843,0.412868,0.724314,0.416121,0.637504,-0.303851,-0.210812,-1.12057,-1.61851,0.78704,0.187643,0.0629514,0.0191855,0.600966,0.998284,0.0568388,0.992885,0.317405,0.326599,0.108421,0.109634,1.71103,0.142399,0.0841807,0.15112,-0.455891,-1.78692,-0.590007,-0.550947,0.116754,-0.0553433,-0.0606202,-0.0694211,0.148828,0.156659,0.158649,0.16824,-0.461509,-0.445807,-0.176883,-0.829695,-0.336119,-0.792311,-0.764205,-0.36547,0.479839,0.411944,0.366489,0.349387,1.59887,1.17753,0.899555,1.41467,1.18335,1.17094,0.447233,0.509517,0.737973,1.24786,0.819048,0.858286,-0.0996265,-0.3617,-0.380243,-0.358767,-0.168895,-0.178326,-0.0940781,-0.125794,0.554836,1.1595,-1.41719,-1.43635,-1.52258,-1.83341,-1.68871,-1.65657,0.812528,0.681704,0.78511,0.791264,0.14039,0.131878,0.351634,0.210917
-261.934,0.594002,0.0455854,5,35,1,301.255,-0.485596,1.3339,0.183524,0.132704,-0.860265,-0.795241,0.477962,1.07993,1.21782,0.815587,-0.0664109,-0.0596655,-0.364181,-1.22092,0.772874,0.0270055,0.13212,0.0382911,0.585795,0.206161,0.116828,0.380439,0.847186,0.30944,0.183909,0.191337,0.996088,0.263672,0.0829213,0.225117,-0.452934,-1.5675,-0.976758,-1.29055,0.00145585,0.164982,0.254546,0.0955263,0.113482,0.13968,0.145613,0.134906,-0.523289,-0.204329,-0.22279,-0.865299,-0.317436,-0.862486,-0.394424,-0.321306,0.386677,0.426469,0.593128,0.413784,1.65048,1.30052,0.678238,1.51222,1.35466,1.18931,0.743966,0.400867,0.759106,0.298949,0.766542,1.12143,-0.165791,-0.252042,-0.0413767,0.178275,-0.140046,0.0723645,0.118801,-0.241265,0.541981,0.397633,-1.29293,-1.42945,-1.35915,-1.33767,-1.38186,-1.23102,0.820725,0.637298,0.75783,0.77914,0.17338,0.303563,-0.0489429,0.0703274
-271.733,0.756599,0.0455854,7,191,0,307.149,-0.658123,1.03556,0.0268941,0.066151,0.0729749,0.150429,0.416176,1.27527,0.724784,0.895197,-0.73751,-1.09028,-0.579755,-0.712887,1.92924,-0.0138126,0.0331999,0.0206658,0.710756,0.438171,0.135211,0.511176,0.538339,0.773702,0.927792,0.501138,0.530402,1.16357,0.389705,0.244108,-0.471737,-1.21932,-0.648884,-1.87264,-0.0116753,0.0146785,0.0785265,0.0110217,0.079949,0.0573265,0.0605095,0.0650402,-0.699994,0.0542925,-0.699921,-0.486716,0.512736,-0.0450183,-0.610531,-0.537296,0.535417,0.406529,0.366649,0.310614,1.46193,1.11483,0.804967,1.78251,1.03452,0.286385,0.48358,0.803487,1.18263,0.944787,0.441448,0.478165,-0.985224,-2.03763,-0.5045,-0.134486,-0.869304,-1.19854,-0.827207,-0.434904,-0.291633,-0.57673,-0.878592,-0.801373,-0.585021,-0.768943,-1.08537,-1.62689,1.88805,2.07109,1.30166,2.14269,0.0885779,0.0968046,0.30087,-0.125615
-271.52,0.76697,0.0455854,4,31,1,309.577,-0.65803,0.963702,0.0255986,0.0782859,0.0863739,0.174239,0.443833,1.26985,0.748855,0.897036,-0.797374,-1.03122,-0.603961,-0.661228,1.96828,-0.00788777,0.033891,0.0207719,0.724438,0.423564,0.140264,0.482056,0.562817,0.741323,1.02231,0.519369,0.492794,1.09662,0.407556,0.228536,-0.622093,-1.1928,-0.675568,-1.78876,-0.00563652,-0.0116683,0.0501914,-0.0090019,0.080931,0.082849,0.0754785,0.0649413,-0.69871,0.0242046,-0.716042,-0.51727,0.530966,-0.045245,-0.649244,-0.519117,0.534944,0.426549,0.382392,0.341019,1.44636,1.1287,0.812622,1.85211,1.02277,0.228872,0.503334,0.831262,1.20378,0.8675,0.401877,0.481964,-0.92956,-2.01738,-0.448032,-0.267229,-0.859908,-1.15036,-0.886281,-0.595864,-0.357036,-0.614533,-0.851013,-0.941051,-0.642919,-0.862369,-0.98859,-1.57761,1.88619,2.10935,1.3593,2.03998,0.115642,0.0544334,0.202224,-0.0326965
-274.807,0.654047,0.0455854,5,55,0,311,-0.637366,0.859636,-0.00131291,0.0851666,0.0502135,0.125862,0.445474,1.3336,0.727444,0.874309,-0.817209,-1.04686,-0.6473,-0.722514,2.01613,-0.00312719,0.0363829,0.0197752,0.754187,0.423752,0.145312,0.494869,0.595331,0.797962,1.12305,0.485117,0.486549,1.14075,0.449588,0.229758,-0.612943,-1.19722,-0.675023,-1.76736,0.0150691,-0.0111968,0.0435044,0.00209714,0.0836557,0.0847483,0.0703933,0.0751808,-0.677022,0.0410773,-0.726726,-0.479513,0.528278,-0.00774525,-0.666719,-0.522477,0.511383,0.413937,0.386958,0.377594,1.45095,1.13946,0.801304,1.89649,1.01709,0.168722,0.52426,0.749564,1.22785,0.831497,0.42639,0.426291,-0.995955,-2.0362,-0.327225,-0.339017,-0.784094,-1.14816,-0.994774,-0.514351,-0.31164,-0.528453,-0.778088,-0.898338,-0.589312,-0.675916,-0.926244,-1.57461,1.95504,2.07842,1.38224,2.10393,0.216179,0.0478359,0.234255,0.0504043
-268.869,0.394768,0.0455854,6,127,0,313.491,-1.00945,0.301153,0.370276,0.0544241,-0.757236,-0.558611,0.522974,1.35126,0.417855,0.921784,-0.408182,-0.848237,-1.01543,-1.63292,1.50457,-0.360041,0.257088,0.0162363,0.391867,0.560182,0.0924967,0.306566,0.657569,0.367803,0.733991,0.37689,0.109856,0.552677,0.391829,0.138995,-0.849943,-1.24191,-1.77364,-1.16957,0.292917,0.563647,0.378837,0.320215,0.0451202,0.0755305,0.0647437,0.0440202,-0.630391,0.103491,-0.656194,-1.28729,-0.130145,-0.566517,0.00528147,-0.236967,0.521799,0.395944,0.526381,0.542651,1.85461,1.29492,1.27741,1.08484,1.4052,0.386827,0.344078,0.0128375,0.931356,0.613996,0.898872,0.713061,-0.440797,-1.26511,-0.939746,0.265681,-1.07732,-0.415182,-0.630968,-0.613668,-0.770958,-0.961928,-1.12917,-0.910961,-0.940948,-1.01623,-0.954457,-0.757591,1.48915,1.29561,1.52294,1.00863,-0.154591,-0.48886,-0.293044,-0.400848
-264.038,0.605638,0.0455854,7,127,0,306.79,0.236469,0.576881,-0.0773608,0.174351,-0.289857,-0.342596,0.197342,1.67441,1.51994,0.42279,-1.44036,-1.13618,-1.42992,-2.00452,0.5714,-0.0140437,0.215806,0.0173198,0.5895,0.234544,0.437893,0.405903,0.169732,0.0499089,0.558703,0.687718,0.256713,0.368589,0.189814,0.122204,1.42854,-0.183705,0.121573,0.206309,-0.159801,0.00180832,-0.135591,-0.393771,0.181724,0.178014,0.187361,0.205379,-0.4936,-0.250209,0.0593511,0.0230542,-0.114987,-0.255165,-0.545676,-0.588064,0.501336,0.298172,0.444042,-0.134047,1.91345,1.48637,1.5099,1.59053,1.66198,1.70476,1.52442,1.49942,0.440208,0.433213,0.444611,0.493006,-1.48653,-2.28377,-1.66613,-1.46695,-2.22633,-2.18355,-1.03646,-0.915284,-1.50991,-1.4967,-1.84274,-1.44283,-1.98473,-1.61167,-1.69755,-2.78501,0.404643,0.571243,0.692857,0.287105,-0.112084,-0.0166912,0.0702594,0.0524301
