# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = simple_regression_model
# start_datetime = 2021-11-19 20:54:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/s8i_3cwj.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/simple_regression-202111192254-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,alpha
# Adaptation terminated
# Step size = 0.11757
# Diagonal elements of inverse mass matrix:
# 0.0136173, 0.0138888, 0.0118749, 0.013463, 0.0126246, 0.0781819, 0.0702101, 0.0615243, 0.246044, 0.26055, 0.274179, 0.261449, 0.237412, 0.233385, 0.286068, 0.347396, 0.353434, 0.388187, 0.484964
-312.228,0.99887,0.11757,5,63,0,319.131,0.099127,0.0327381,-0.61553,0.021663,0.463639,1.2238,0.744587,0.904718,0.475429,0.0639679,0.882238,-0.476453,-0.266871,1.50392,0.0190518,-2.48952,0.0660814,-0.970325,-1.04037
-312.948,0.984544,0.11757,6,63,0,320.91,0.368025,0.110043,-0.636597,-0.179392,0.388549,1.29628,0.968106,1.19488,-1.03076,-0.831841,-1.00113,-1.27147,-1.1996,0.528631,-0.668291,-0.590125,1.63411,0.490906,-0.582903
-317.678,0.994427,0.11757,5,31,0,325.734,0.0245947,-0.0325343,-0.28856,-0.156783,0.452499,1.43957,1.02155,0.724544,-2.52385,-1.70196,-2.22883,-0.805633,-0.481152,1.05538,-0.180092,-1.6748,0.84683,-0.136947,1.0642
-318.324,0.999141,0.11757,5,31,0,329.153,0.0711175,0.0976783,-0.142985,-0.120305,0.449148,0.891457,1.19435,0.935918,-1.73806,-2.12794,-1.79633,-0.982204,-0.725902,1.01849,-0.89656,-1.72351,0.404934,-0.724179,1.23848
-311.417,0.960369,0.11757,5,31,0,325.613,0.0506115,0.133933,-0.475564,-0.355827,0.410602,1.41833,1.27127,1.13152,-1.67272,-1.39151,-1.27562,-0.876166,-0.772714,0.626526,0.0562281,-1.09009,1.21528,-0.255364,-0.0767977
-308.117,0.994808,0.11757,5,31,0,317.66,0.118203,0.0225853,-0.470261,-0.0625238,0.335804,1.12717,0.918309,0.901284,-1.26145,-0.587867,-0.987002,-0.836715,-0.781156,0.740575,-0.554502,-1.47149,0.891445,-0.297213,0.155584
-308.354,0.967801,0.11757,6,63,0,311.876,0.0471277,0.020782,-0.354883,-0.0568952,0.512705,1.24274,1.04994,0.82833,-0.25089,-0.404903,0.319121,-0.617912,-0.41386,1.24216,-0.187601,-0.985219,1.28974,0.15335,-1.83014
-310.219,0.866452,0.11757,5,31,0,318.582,0.292513,0.242376,-0.579441,-0.163826,0.436172,1.06146,1.26351,0.715618,-0.642151,-0.456219,-0.246512,-1.19172,-0.754532,0.790958,-0.708263,-1.07181,1.24759,0.0224804,-0.832359
-310.89,0.935433,0.11757,5,63,0,316.63,0.248556,0.27096,-0.502248,-0.241642,0.395585,1.28435,1.15918,0.882104,-0.021235,-0.903744,-0.270121,-1.15215,-1.26513,0.586355,-1.06877,-1.41731,1.02718,-0.111001,-0.628974
-311.563,0.988713,0.11757,5,31,0,319.165,-0.0284992,-0.138267,-0.384268,-0.0779779,0.50666,1.30869,0.989918,0.71644,0.369792,0.221967,0.647929,-1.28141,-1.16841,0.368485,-1.21931,-1.13363,1.41145,0.166728,-1.51203
-312.297,0.869823,0.11757,5,31,0,319.242,0.305592,0.259872,-0.539816,-0.20271,0.464861,1.4935,0.864146,1.05054,0.537219,0.443309,0.407826,-1.22914,-1.34974,0.178653,-0.615804,-1.58665,0.841294,-0.91854,-0.998536
-312.976,0.955632,0.11757,5,31,0,323.135,-0.221044,0.0560704,-0.568101,-0.213978,0.386627,1.19609,1.27355,0.738869,0.071655,0.490094,0.388936,-1.08077,-1.06535,0.717312,-0.502881,-0.930951,1.522,0.33145,-1.57083
-310.239,0.9489,0.11757,4,31,0,320.874,0.247613,0.0703832,-0.496669,-0.289712,0.536675,1.20548,1.06585,0.857465,0.257047,-0.29999,0.774554,-1.27725,-1.01174,0.427135,-1.19276,-0.965756,1.08396,-0.478705,-1.17667
-309.059,0.864938,0.11757,6,63,0,315.727,0.0849525,0.119043,-0.36904,0.00137495,0.347221,1.32798,1.03863,0.850472,0.154412,-0.1567,0.260418,-0.826891,-0.314015,1.48246,0.378396,-1.19234,1.1156,-0.154426,-2.16514
-309.648,0.995925,0.11757,5,63,0,315.016,0.268588,-0.0390607,-0.483702,-0.206913,0.573572,1.34254,1.13348,0.868381,-0.334177,-0.937681,-0.143469,-0.787575,-0.695414,0.870235,-1.17487,-1.90679,0.633343,-0.965117,-0.388755
-310.939,0.868483,0.11757,5,31,0,318.733,0.0505744,0.0588823,-0.317317,-0.11701,0.41254,1.2508,1.3061,0.795703,-0.0037819,0.107518,-0.175507,-1.03086,-1.30475,0.270818,-0.115638,-1.18436,1.23446,0.0240843,-1.10578
-317.159,0.993346,0.11757,4,31,0,326.785,0.1011,0.334697,-0.311709,-0.0129064,0.224196,1.61415,1.5295,1.29651,0.213972,0.103242,0.697821,-1.10513,-0.274893,1.24423,-0.61841,-2.04827,0.614736,-0.515897,-1.95036
-312.551,0.997863,0.11757,5,31,0,325.178,0.117951,-0.00986326,-0.507363,0.000758827,0.410588,1.20834,1.45536,1.46109,0.170647,0.162967,0.160704,-0.359659,-1.09485,0.866107,-0.372449,-2.02623,0.719003,-0.738417,-1.23692
-310.828,0.930058,0.11757,5,63,0,323.238,0.414879,0.140234,-0.407073,0.0153198,0.231872,1.49463,0.759508,0.547741,-0.205238,-0.262742,-0.242056,-0.0267651,-0.221365,1.47981,-0.0468357,-2.45153,0.244038,-0.596614,-0.795557
-318.168,0.537636,0.11757,5,31,0,326.733,0.561086,0.118624,-0.35537,0.114114,0.3401,1.88212,0.751508,0.879163,-0.680209,-0.797662,-0.793259,-0.580409,-0.0979982,1.71275,0.613521,-2.07371,0.5573,-0.973289,-1.38822
-319.354,0.995838,0.11757,5,31,0,331.493,0.349614,0.0601674,-0.462921,0.00628735,0.307626,2.05264,1.55449,0.86929,-0.847389,-1.07043,-0.838008,-0.417798,-0.0765478,1.74806,1.10727,-1.77939,0.947579,-1.02152,-1.43332
-317.806,0.776325,0.11757,5,31,0,329.686,0.0853404,0.136877,-0.316613,-0.00862095,0.389111,0.962503,1.17949,0.963149,-0.917725,-1.0077,-0.643684,-0.604473,-0.658918,0.909595,-1.40203,-1.62163,0.688858,-0.0987815,-0.321882
-310.698,0.929258,0.11757,5,31,0,324.551,0.0934754,0.0830448,-0.60651,-0.30624,0.568566,1.52325,0.802621,0.82893,0.410265,0.208401,0.8091,-0.892281,-1.03969,0.663238,-0.827618,-1.40968,0.816207,-0.448082,-1.71247
-312.462,0.987739,0.11757,6,63,0,321.46,0.192113,0.0623206,-0.453163,-0.348779,0.281398,1.34535,0.7244,0.683812,-0.946385,-1.17633,-0.682274,-1.35367,-0.525447,0.860486,-0.133974,-1.33455,1.17484,-0.900209,-0.234262
-310.443,0.998269,0.11757,5,31,0,317.129,0.209125,0.263742,-0.435452,-0.195137,0.417727,1.22328,0.746189,0.743626,-0.63746,-0.671525,-0.556087,-0.467935,-0.888087,0.851512,-1.04574,-1.86407,0.601941,-0.096684,-0.0412918
-311.151,0.94777,0.11757,5,63,0,319.08,0.00914465,0.0565721,-0.536274,-0.0856043,0.589314,1.12084,1.00054,0.977767,-0.155543,-0.0513932,0.188672,-1.3307,-0.641358,1.16048,-0.145051,-1.96775,0.370895,-1.73006,-0.645123
-308.628,0.987675,0.11757,5,63,0,319.995,0.181635,0.0331347,-0.533228,-0.0120669,0.31537,1.06241,1.07301,1.06018,0.252931,0.0566656,0.541816,-1.05541,-0.917938,0.678945,-0.989605,-1.75833,0.988691,0.16309,-1.18189
-308.869,0.962422,0.11757,5,31,0,316.346,0.100936,0.132242,-0.45737,-0.219227,0.378994,1.516,1.01759,1.09326,-0.202295,-0.0928498,0.35443,-1.31727,-0.820437,0.575277,-0.257589,-1.54107,1.09724,-0.10451,-1.31937
-310.463,0.977023,0.11757,5,31,0,315.744,0.226428,-0.0606728,-0.368727,-0.129712,0.423916,1.03558,1.43869,0.774949,-0.0314005,0.459487,0.344912,-0.889046,-0.542301,1.12104,-0.827793,-1.59342,0.471392,-0.5964,-0.988936
-317.773,0.992295,0.11757,5,31,0,323.32,0.0383711,-0.0788529,-0.226978,0.0232509,0.437849,1.27903,1.60703,1.01368,0.768515,0.156363,0.62733,-0.608874,-0.891173,0.771672,-0.699865,-1.844,0.861857,-0.945008,-1.68237
-315.909,0.746065,0.11757,5,63,0,329.085,0.409799,0.0711747,-0.567523,-0.184283,0.424679,1.22778,0.622001,0.777144,-0.95937,-1.31024,-0.414568,-0.525566,-1.025,0.892239,-0.332272,-0.678432,1.26571,-0.335795,-0.764498
-309.72,0.996209,0.11757,5,31,0,321.363,-0.0204748,0.153276,-0.588391,-0.185321,0.444842,1.67179,0.949285,0.86255,-0.687716,-0.400526,-0.409997,-1.05105,-0.468451,0.999779,-0.610215,-1.83478,0.384733,-0.731733,-0.67427
-304.876,0.891197,0.11757,5,31,0,313.004,0.0922194,0.119443,-0.496904,-0.0996872,0.406544,1.51522,1.16342,0.995257,-0.492008,-0.578326,-0.167018,-0.754948,-0.95356,0.809504,-0.407678,-1.09169,1.21551,-0.265052,-1.30433
-307.028,0.626599,0.11757,5,31,0,313.171,0.254455,0.0442579,-0.34745,-0.063322,0.406421,1.35773,1.07999,0.78459,-0.859653,-0.879711,-0.644696,-0.954455,-0.931381,0.594029,-0.704711,-2.0486,0.561227,-0.748125,0.137802
-312.127,0.939797,0.11757,5,63,0,316.805,0.167883,0.0341941,-0.529904,-0.333591,0.420676,1.16402,0.922914,0.807506,-0.286528,-0.476715,-0.333482,-1.49384,-1.3833,0.814233,-0.724521,-0.907207,1.7631,-0.00757191,-0.912283
-311.173,0.901663,0.11757,5,63,0,324.156,0.146515,0.0763684,-0.551534,-0.223256,0.372731,0.836088,0.858731,0.743715,-0.417752,-0.703385,-0.540664,-1.18866,-1.10221,0.593976,-0.488502,-0.496469,1.47094,0.398455,-0.880789
-314.239,0.569799,0.11757,6,63,0,324.991,0.213146,0.0981269,-0.408953,0.0253995,0.401825,1.75447,1.23748,1.01769,0.177008,0.622291,0.518662,-0.379737,-0.348878,1.66006,0.0851032,-1.22577,0.799798,-0.360714,-2.76412
-316.319,0.998832,0.11757,5,31,0,325.331,0.203228,-0.0722777,-0.369355,-0.359991,0.491252,1.31418,1.4638,0.6028,0.892408,1.09371,1.31222,-0.439191,-0.132529,1.794,-0.142289,-2.05491,0.506952,-1.05377,-2.53122
-311.364,0.991241,0.11757,5,31,0,324.16,0.0733988,0.255993,-0.561221,0.0559554,0.314657,1.18381,0.644979,1.07568,0.2498,0.121021,0.102582,-1.17448,-0.911644,0.368204,-0.696893,-1.38406,0.979869,-0.539808,-1.05089
-309.941,0.952927,0.11757,5,31,0,320.87,0.102734,-0.0303113,-0.455965,-0.305372,0.504012,1.39684,1.3083,0.680432,-1.08673,-0.889272,-0.554624,-0.730655,-0.699818,1.33722,0.18546,-0.989577,1.47197,-0.530883,-1.1598
-309.392,0.99316,0.11757,5,31,0,315.74,-0.000702717,0.10085,-0.483927,-0.15805,0.515681,1.43443,1.50369,0.896001,-0.594091,-1.12458,-0.560819,-0.983343,-0.334731,0.939338,-0.435782,-1.10697,1.04213,-0.3184,-0.98122
-313.915,0.406918,0.11757,5,31,0,323.565,0.400817,-0.12617,-0.470187,-0.0889093,0.374637,1.45356,1.32783,1.03675,-0.481833,-0.502206,-0.516164,-0.00590823,-0.439202,0.966889,0.0543926,-1.30681,0.975635,-0.67587,-1.51273
-315.598,0.848794,0.11757,5,63,0,325.83,0.381192,-0.129937,-0.470716,-0.100259,0.388607,1.54634,1.31497,1.00951,-0.418383,-0.55101,-0.518428,0.18323,-0.220643,1.31225,0.125485,-1.43706,1.14251,-0.913548,-1.37553
-308.936,0.833607,0.11757,5,63,0,322.422,-0.0107675,0.177157,-0.427433,-0.167732,0.317868,1.087,1.11809,0.820231,0.551644,0.0909941,0.74935,-1.01348,-0.792177,0.604979,-0.50073,-1.46207,0.637324,-0.257474,-1.29854
-315.207,0.889051,0.11757,5,31,0,321.595,-0.108494,0.290252,-0.612406,-0.437868,0.265888,1.38705,1.06726,1.12346,-0.0841387,0.102783,0.350957,-1.53515,-1.11552,0.505294,-0.547867,-1.40406,1.19992,0.131732,-1.28332
-313.383,0.987024,0.11757,5,31,0,321.569,0.336265,-0.100824,-0.329264,0.113993,0.510386,1.28821,1.20796,0.749945,0.207256,0.518627,-0.0448268,-1.87042,-1.26037,0.424648,-0.969084,-1.5788,0.536866,-0.75864,-0.686203
-310.968,0.989562,0.11757,5,63,0,323.425,0.0905004,0.0697843,-0.54762,-0.303446,0.335669,1.09764,1.16069,1.31663,-0.742249,-0.510226,-0.500968,-1.5641,-1.30694,0.201216,-1.09421,-1.35764,1.23559,-0.404875,0.00173537
-311.801,0.910897,0.11757,5,31,0,319.7,0.100252,0.162321,-0.606201,-0.166793,0.389806,1.29118,0.957633,1.11861,-0.656048,-1.15405,-0.570605,-1.95503,-1.82577,-0.320554,-0.805367,-0.962006,1.08549,-0.0457248,0.246273
-315.422,0.974441,0.11757,5,31,0,322.558,0.0331906,0.110902,-0.67117,-0.0682323,0.326009,1.61021,0.855652,0.7776,-1.07431,-0.567252,-0.525975,-2.0114,-1.9428,0.177896,-1.14709,-1.81767,0.548656,-0.828922,0.746165
-310.901,0.839734,0.11757,5,31,0,324.494,0.200221,0.119566,-0.39687,-0.172993,0.376896,1.08768,1.0918,1.14719,0.529674,0.564224,0.202957,-1.13402,-1.15312,0.608411,-0.916261,-1.33835,1.14621,-0.749489,-1.5316
-310.329,0.998958,0.11757,5,63,0,314.74,0.0982303,0.0652968,-0.450522,-0.0766558,0.425367,1.43124,0.877992,0.663929,-1.26034,-0.968363,-0.605795,-0.564653,-0.477759,0.972191,-0.510301,-1.8984,0.68963,-1.33076,-0.026975
-315.039,0.906191,0.11757,5,63,0,319.881,0.333892,0.052906,-0.418646,-0.0738101,0.393923,1.08741,0.962917,0.918068,-1.36473,-0.998646,-1.10932,-1.54692,-1.23418,0.743568,-0.62983,-2.29026,0.315808,-0.312961,1.19851
-310.878,0.999226,0.11757,6,63,0,327.333,0.0334028,0.186011,-0.448298,-0.196528,0.383176,1.2282,1.15681,0.89958,-0.5818,-0.447354,0.177985,-1.32586,-1.23257,0.446989,-0.589138,-0.0367838,2.06556,0.317662,-1.54141
-311.938,0.966235,0.11757,5,31,0,317.895,-0.0277556,0.147458,-0.450554,-0.191205,0.324318,1.05262,1.1019,1.02347,-0.406806,-0.522801,-0.128691,-1.69168,-1.23015,0.349765,-0.722121,-0.230034,2.41922,0.342603,-1.54655
-319.497,0.983868,0.11757,4,15,0,325.711,-0.182403,0.363314,-0.468224,-0.161816,0.300288,1.39953,1.24194,1.01139,-0.81898,-0.612112,-0.353029,-0.867355,-0.968388,1.05483,-0.783196,-1.10387,1.78009,1.51225,-1.43908
-318.334,0.931511,0.11757,5,31,0,330.77,0.155077,0.0842836,-0.239799,-0.452329,0.28942,1.62045,1.0362,0.681097,-0.884152,-1.00479,-0.451295,-1.30652,-1.057,0.954616,-0.388612,-0.220795,2.16205,-0.0731528,-1.75197
-313.639,1,0.11757,5,31,0,326.569,0.18446,-0.0200867,-0.451489,-0.118043,0.320811,1.74437,1.43591,1.19454,-0.332865,-0.568549,-0.4384,-1.14748,-0.975852,0.379464,-0.220509,-1.2992,0.955422,0.611064,-1.23138
-310.145,0.995278,0.11757,5,63,0,323.385,0.0749053,0.247811,-0.525636,-0.0656341,0.464228,1.30242,1.04612,0.825165,-1.09287,-1.08894,-0.906062,-0.552106,-0.298661,1.01344,-1.00035,-2.10671,0.444579,-0.617279,0.331437
-315.143,0.942489,0.11757,5,31,0,319.129,0.263464,0.00886501,-0.494363,-0.113401,0.314865,0.963924,1.16364,1.07502,-1.66966,-1.7188,-1.34421,-1.04908,-0.742106,0.457519,0.0774102,-2.00695,0.351762,-1.30544,1.44691
-310.088,0.897508,0.11757,5,31,0,321.009,0.015922,0.192818,-0.425662,-0.167433,0.576991,1.62966,1.00499,0.571513,0.0347252,-0.107243,0.0577429,-1.49455,-1.33472,0.766417,-0.939288,-1.15982,1.44239,-0.264992,-1.52674
-311.194,0.830007,0.11757,5,31,0,316.909,0.0500986,0.282657,-0.527231,-0.078052,0.413042,1.69373,0.948799,0.573973,-0.20375,-0.114494,0.21051,-1.08434,-1.01487,0.317153,-1.46839,-0.875263,1.70789,0.441619,-1.53929
-313.481,0.791612,0.11757,6,63,0,325.856,0.127433,-0.0399347,-0.368922,-0.185213,0.472883,0.844964,1.15017,1.05069,0.1629,0.095074,0.282253,0.091524,-0.216476,1.89363,0.610616,-2.35333,0.0010042,-1.83404,-1.18433
-313.851,0.629826,0.11757,6,63,0,325.758,0.153268,-0.11699,-0.472732,-0.124488,0.548959,0.816283,0.843281,0.976632,0.0262794,0.0496131,0.245353,-0.357681,-0.128278,1.623,0.445364,-2.44749,-0.148749,-1.34368,-0.282994
-310.559,0.959364,0.11757,5,31,0,319.225,0.309751,0.203971,-0.387326,-0.0213117,0.293936,1.55962,1.16461,0.780612,-0.125482,0.0370963,-0.0549085,-0.513108,-0.436535,1.41164,-0.48015,-3.0818,-0.526821,-1.82288,-0.186047
-310.941,0.984646,0.11757,6,63,0,317.229,-0.00712582,-0.00429694,-0.522301,-0.265778,0.487015,1.04807,0.997886,0.932425,0.396474,0.302007,0.844494,-1.01438,-1.34838,0.683999,-0.879325,-0.393675,1.98328,0.51166,-2.18179
-315.19,0.983611,0.11757,5,31,0,322.77,-0.0379731,0.0726563,-0.48027,-0.396979,0.343852,1.12391,0.355742,0.726529,0.0536025,0.0616955,0.43855,-0.871289,-0.353082,0.746525,-0.643433,-0.337414,1.8409,0.775117,-2.0275
-310.758,0.891892,0.11757,5,63,0,323.595,0.130439,0.208306,-0.534496,-0.108077,0.329751,1.25758,1.50626,0.562618,0.326696,0.153067,0.525729,-0.413717,-0.0474899,1.43929,0.451063,-1.65207,0.583615,-0.548366,-1.77331
-310.569,0.790314,0.11757,5,31,0,318,0.0754488,0.116778,-0.602546,-0.0738677,0.521686,1.35937,0.779275,1.12273,0.371176,0.136629,0.49115,-0.0691385,-0.176772,1.0468,-0.347738,-1.60594,0.884144,-0.371678,-1.77804
-311.444,1,0.11757,5,31,0,317.029,-0.0382067,0.183286,-0.487835,-0.313478,0.285464,1.01569,1.17017,0.876711,0.353066,0.487795,0.911941,-1.41782,-0.862853,0.840386,-0.0199282,-1.75681,0.816014,-0.761214,-1.21631
-312.73,0.963712,0.11757,6,63,0,323.96,0.275739,-0.00332036,-0.371223,0.0624343,0.426668,1.77552,1.12709,0.784803,-1.3418,-0.851031,-1.27699,-1.13843,-0.808296,1.01777,0.0937117,-1.64468,1.07291,0.0224458,-0.397132
-310.137,0.944617,0.11757,5,31,0,322.544,0.0377893,0.171367,-0.51456,-0.245766,0.451838,1.02059,1.02643,1.13993,-0.245067,-0.841845,-0.100527,-1.34323,-1.27587,0.114688,-0.741568,-1.38836,0.72857,-0.0787435,0.0677036
-311.712,0.950605,0.11757,5,63,0,320.217,0.18205,0.239237,-0.762422,0.0520503,0.301629,1.40729,1.16845,0.825619,-0.842848,-0.534398,-0.317571,-1.07302,-0.798467,0.868775,-0.83674,-1.03466,1.47659,-0.0891915,-1.13887
-313.041,0.953483,0.11757,5,31,0,320.628,0.19279,0.0114321,-0.297148,-0.263127,0.491879,1.19332,0.534665,0.769605,-1.48197,-0.912683,-1.07022,-0.810243,-0.39652,0.921243,-0.145132,-0.479561,1.86553,0.0848948,-0.741102
-312.307,0.967599,0.11757,5,31,0,321.506,0.100265,0.118021,-0.464839,-0.327289,0.440866,1.5834,1.61986,0.850452,-0.458128,-0.375623,0.159023,-0.850867,-0.961856,0.449082,-0.798431,-1.46386,0.53857,-0.269952,-0.695934
-310.855,0.955029,0.11757,5,63,0,321.901,0.182811,0.0363365,-0.336971,-0.0899652,0.467304,1.20487,0.697434,0.781357,-0.622505,-0.571734,-0.590075,0.0180693,-0.0860802,1.82493,0.818786,-1.19329,0.865889,0.405336,-1.43411
-315.402,0.798757,0.11757,5,31,0,321.823,0.221829,0.148801,-0.555347,-0.0673869,0.251564,1.6057,1.35435,1.03529,-0.38933,-0.903876,-0.482776,0.634167,0.0467938,2.18561,0.301615,-2.89262,-0.20743,-0.879826,-1.05554
-313.071,0.927769,0.11757,6,63,0,327.174,0.034858,0.0385282,-0.281263,-0.39606,0.702726,1.01933,0.981395,0.781654,-0.229882,0.00872528,-0.051684,-0.555036,-0.668271,1.25601,0.225942,-1.84282,0.517774,-0.754044,-0.577459
-311.546,0.989149,0.11757,5,31,0,320.895,0.0383554,-0.00642716,-0.381966,-0.218005,0.701262,1.2545,1.11304,0.920817,-0.456556,-0.725242,-0.211749,-0.590114,-0.0860355,1.23926,0.354297,-1.59419,0.50168,-1.71993,-0.866752
-310.935,0.95287,0.11757,5,63,0,319.457,0.112728,-0.0538229,-0.509304,-0.297975,0.419146,1.39702,0.986504,0.765007,-1.20205,-0.860781,-0.855909,-0.341734,-0.505487,1.03757,-0.644018,-2.06004,0.420341,-0.21751,0.105848
-311.402,0.899188,0.11757,5,63,0,321.431,-0.0916067,0.269321,-0.453879,-0.223687,0.615134,0.999575,1.27789,1.01518,0.0473417,-0.0311546,0.324825,-1.10533,-1.19907,0.456685,-0.371682,-1.58647,0.725588,-0.482049,-0.452666
-312.415,0.991672,0.11757,5,31,0,319.858,0.242128,-0.0613731,-0.4673,-0.158326,0.318372,1.7567,1.04849,0.690467,0.351872,0.160872,0.745154,-1.85824,-2.06064,-0.183971,-1.61448,-2.16891,0.324092,-0.85536,-0.0420322
-308.75,0.891019,0.11757,5,31,0,319.586,0.131637,0.0992069,-0.310559,-0.0569089,0.483785,1.02653,1.16755,1.0915,-0.336005,-0.43157,-0.170519,-0.887005,-0.815711,1.05804,-0.834638,-1.56934,0.537122,-0.824831,-0.39517
-312.164,0.960131,0.11757,5,31,0,321.471,0.0844038,-0.0104466,-0.544137,-0.12637,0.498034,1.23283,0.957454,0.560048,-0.356219,0.133536,-0.303015,-0.0268051,-0.0730892,1.30503,-0.16183,-2.05431,0.464812,-0.403021,-0.960204
-312.088,0.995191,0.11757,4,15,0,322.244,0.112256,0.0471601,-0.607048,-0.269597,0.421663,1.51612,0.749531,0.268734,-0.298737,-0.402297,-0.0770956,-0.735816,-0.395864,1.59628,0.193347,-1.70377,0.83886,-1.1673,-1.12053
-313.456,0.844945,0.11757,5,31,0,321.794,0.0796965,0.240165,-0.306072,-0.0899417,0.265839,1.06563,1.24036,1.35441,-0.166421,-0.659029,-0.223693,-0.243499,-0.29873,1.37359,-0.552284,-1.44902,0.948935,0.269498,-1.54995
-308.203,0.96563,0.11757,5,63,0,323.704,0.155954,0.113517,-0.39506,-0.0988694,0.517829,1.49234,1.59256,0.809358,-0.292617,-0.12011,-0.342725,-1.2286,-0.841204,0.651498,-0.548838,-1.53099,0.750799,-1.07925,-0.760009
-311.591,0.736245,0.11757,6,63,0,323.753,-0.0255968,0.00401181,-0.246048,-0.195836,0.412826,1.37058,1.40069,0.919862,-0.519969,-0.585381,-0.519612,-1.42829,-1.55468,-0.065338,-1.14984,-1.79109,0.428025,-0.731684,0.267688
-309.851,0.842821,0.11757,5,31,0,320.457,0.125305,0.286381,-0.607007,-0.199782,0.557737,1.39511,1.00298,0.717159,0.1025,-0.0544084,0.0330325,-0.721318,-0.790329,0.785729,-0.528775,-1.616,0.663259,-0.803337,-1.16808
-313.942,0.932008,0.11757,5,31,0,323.99,0.169901,-0.173889,-0.262042,-0.0661431,0.274071,1.30823,1.27887,1.06244,-0.195614,0.193795,-0.179463,-1.3637,-1.14616,0.324645,-0.515611,-2.36925,0.022676,-1.19859,0.363256
-309.898,0.987339,0.11757,5,31,0,316.592,0.197405,-0.107994,-0.278402,-0.0485709,0.270802,1.2548,1.26135,0.887452,0.00669718,0.024735,-0.0811822,-1.47157,-1.17573,0.370004,-0.479383,-2.22239,0.0276173,-1.18572,-0.000897272
-311.546,0.92131,0.11757,5,31,0,317.837,0.265762,-0.0237591,-0.475138,-0.276536,0.430419,1.48665,0.497243,1.03189,0.33163,0.0686702,0.386818,-0.730208,-0.686522,0.569036,-0.673639,-2.27559,0.0675839,-1.28482,-0.462997
-310.237,0.9981,0.11757,5,31,0,318.972,0.291528,-0.059184,-0.51827,-0.0200675,0.395446,1.72099,1.04225,0.765221,0.613184,0.630187,0.896429,-1.0035,-1.14737,0.983551,-0.413471,-1.89822,0.484041,-0.698964,-1.70098
-312.772,0.973883,0.11757,5,31,0,320.259,0.233542,0.145537,-0.305989,-0.00144113,0.40097,1.22463,0.855812,1.06229,0.369611,1.07681,0.205823,-1.19777,-1.12643,0.655771,-1.06909,-1.76941,0.685513,-0.367724,-1.04219
-314.549,0.845485,0.11757,5,63,0,326.084,0.416061,0.0244933,-0.623091,0.0803528,0.277424,1.45264,1.12643,0.767822,-0.295685,-0.0304504,-0.496215,-0.822846,-0.387512,1.53252,-0.0140781,-2.861,-0.312688,-1.76817,-0.178728
-314.139,0.959508,0.11757,5,63,0,327.389,0.107794,0.113843,-0.331525,-0.213034,0.396317,1.31262,0.91335,1.19129,-1.62079,-1.04202,-1.71395,-0.360845,-0.292651,1.61164,0.523945,-1.71552,0.628668,-0.824696,-0.106557
-309.874,0.771354,0.11757,4,31,0,322.523,0.0954781,0.00311485,-0.473266,-0.1195,0.341279,1.73711,1.13886,0.968397,-1.51273,-1.72425,-1.07412,-0.170911,-0.0287701,1.43463,-0.266454,-1.79089,0.692118,-0.647113,-0.611235
-307.248,0.994596,0.11757,6,63,0,314.611,0.0738949,0.065983,-0.412135,-0.18757,0.453038,1.33047,1.07895,0.808602,-1.20242,-1.28262,-1.13791,-0.356167,-0.102817,1.59285,0.0449444,-2.20117,0.253979,-0.623341,0.0315606
-312.437,0.740879,0.11757,5,31,0,317.301,0.0143292,0.202428,-0.576944,-0.292856,0.461724,1.65431,0.536677,0.499746,-1.27952,-1.30206,-0.828071,-0.383569,-0.277441,1.24707,-0.30631,-1.299,1.21662,-0.632675,-0.448349
-317.203,0.945949,0.11757,6,63,0,329.151,0.0795369,-0.139859,-0.356426,0.0650264,0.388403,1.20611,1.3735,1.23917,-0.993346,-1.06001,-0.696971,-2.02378,-2.14219,-0.256378,-1.91565,-0.0596588,2.20406,0.627983,-0.531104
