# 0.561205, 0.546166, 0.0591219, 0.0456937, 0.0776804, 0.065082, 0.0498375, 0.149734, 0.175114, 0.164745, 0.385285, 0.304525, 0.494358, 0.298692, 0.31513, 0.306863, 0.770319, 1.19721, 0.80138, 0.568083, 0.833782, 1.09969, 0.813507, 1.12311, 0.535014, 1.04252, 0.150186, 0.908728, 1.00035, 1.24113, 0.586591, 0.642052, 0.662716, 0.674018, 0.0237711, 0.0175136, 0.0234065, 0.0274232, 0.0238087, 0.0941064, 0.157874, 0.0868923, 0.363218, 0.375071, 0.433206, 0.333906, 0.292247, 0.359156, 0.076986, 0.0751522, 0.147665, 0.078341, 0.0688397, 0.211617, 0.324056, 0.258888, 0.493426, 0.522536, 0.732319, 0.514008, 0.3911, 0.647748, 0.0444299, 0.0249462, 0.0373544, 0.0604884, 0.035641, 0.170115, 0.209424, 0.161086, 0.416749, 0.42405, 0.597968, 0.39435, 0.357188, 0.47951, 0.0819794, 0.0531073, 0.102384, 0.114873, 0.0912402, 0.294494, 0.298591, 0.408231, 0.48267, 0.538509, 0.79446, 0.420299, 0.372923, 0.561658
-282.894,0.891164,0.0311956,5,61,1,318.452,-0.780005,1.30506,0.188306,0.143584,-0.44961,-0.595869,0.355978,1.80771,0.719538,1.01715,-1.3839,-0.0902521,-0.767817,-1.80607,0.491013,-1.14928,0.406572,0.0276111,0.107185,0.346683,0.295213,0.0508676,0.131231,0.578616,0.315662,1.4679,1.12572,0.64254,0.350159,0.227624,1.32006,-1.79568,-1.12816,0.24946,0.0885195,0.0506444,0.318981,0.0572761,0.155132,0.151103,0.160325,0.151178,-0.52919,-0.126243,-0.663038,-0.487254,-0.188843,-0.304086,-0.120213,-0.173796,0.168926,0.348043,0.712838,0.102523,1.87015,1.81124,1.81499,1.7701,0.78279,0.811765,0.763532,0.939185,1.47721,1.3195,0.409393,0.239056,-1.66538,-1.22236,-0.910443,-1.13338,-2.00489,-0.471575,1.11548,-0.829854,-0.823546,0.219819,-1.45874,-3.40432,-2.30072,-1.69267,-1.83273,-1.0963,-0.0600411,1.37336,0.809403,0.441915,-1.27725,-1.32083,-0.772793,-1.06446
-286.313,0.873911,0.0311956,7,127,0,333.153,-0.00794719,0.601798,0.171797,0.0772152,-0.0196969,-0.145311,0.555064,1.5805,0.987127,0.965441,-0.445404,-0.886145,-0.121512,-1.87273,0.498599,-0.635944,1.13576,0.04559,0.635162,1.31456,0.263849,0.0175332,0.341329,0.31006,0.331195,0.434182,1.04929,0.769994,0.125923,0.299732,0.461462,-0.232054,0.559934,-0.726772,-0.0448567,0.649224,0.0706736,-0.557134,0.138847,0.0995106,0.0820271,-0.0167128,-0.667806,0.831941,0.109101,-1.30516,0.23217,-0.0164199,-0.928775,-0.656912,0.964002,0.646458,0.594826,0.278307,1.55706,1.58347,1.5587,1.59713,1.72473,0.561492,0.79197,1.03177,0.46719,0.249078,0.572294,0.669422,0.000494341,-0.758212,-1.24779,0.126547,-0.370626,-1.15572,-1.26055,-1.09706,0.658242,0.0354399,-1.84998,-1.15733,-2.05802,-3.58891,-2.56793,-1.59449,0.400466,0.434249,0.47444,0.35673,-0.628975,-0.433555,-0.733094,-0.570806
-295.434,0.936769,0.0311956,7,127,0,331.04,-0.00895781,0.517994,0.448361,0.179998,-0.915957,-0.31575,0.316222,1.49924,0.559086,-0.791765,-0.147903,0.248512,-0.797237,-2.32575,0.0791391,-0.971512,1.2896,0.106308,0.421309,0.189485,0.202172,0.0146738,0.342735,1.91647,0.644275,0.265087,1.37689,0.432279,0.204625,0.225719,-0.100589,-0.09555,-0.760885,0.455905,0.153995,1.08994,0.727108,0.0973134,0.159156,0.276276,0.0432717,0.215473,-0.681248,-0.0465107,-0.336662,-0.994444,0.0492174,-0.405946,0.0659457,-0.0884458,0.0282341,0.0490659,0.388443,0.218892,1.5078,1.46588,1.4993,1.51565,1.18599,1.42482,0.559141,0.654576,1.56361,-0.250834,0.768342,-1.22313,-0.0481122,-1.34564,0.215394,-0.828263,0.263207,0.225205,0.277887,0.419782,0.609595,-0.599428,0.172775,-2.56318,-2.63993,-3.03243,-2.79984,-3.5441,0.0522061,-0.106959,-0.0883298,0.100375,-0.929999,-0.744311,-1.27971,-1.18752
-280.501,0.343575,0.0311956,7,127,0,331.493,0.0121328,0.572819,0.15452,0.0707149,-0.432078,-0.0832559,0.0447402,1.35041,0.628045,-1.37102,-0.289479,-0.392844,-1.10938,-3.43844,0.135046,-1.48082,0.333472,0.0634783,0.698612,0.303554,0.147384,0.0388336,1.03704,1.53129,0.645552,0.196896,0.947694,1.04818,0.314606,0.317803,0.0744428,0.336542,-0.441028,0.617641,0.0221502,0.72531,0.671221,-0.0394944,0.0610927,0.0356183,0.121404,0.0522323,-0.597724,-0.21037,-0.633419,-0.557037,0.0476706,-0.280513,-0.381359,-0.512271,0.217044,0.207617,0.101963,0.191294,1.35048,1.33526,1.37045,1.31676,0.927869,0.708833,0.188709,0.225084,1.41322,0.0161467,1.06181,-1.25711,0.427007,-0.548447,-0.100265,-0.143423,-0.40437,-0.247576,-0.148234,-0.402349,1.25217,0.408244,-1.19297,-1.20859,-2.67797,-4.21158,-3.12719,-1.74294,-0.264679,0.253445,-0.15478,0.054552,-1.26494,-1.62264,-1.17825,-1.30477
-274.379,0.395356,0.0311956,7,255,0,324.244,0.338141,0.0916507,0.202496,0.156471,-0.306673,0.00990262,0.208935,1.89242,1.5049,-0.90766,-1.0296,-0.640313,0.707087,-1.90534,-0.328423,-0.494423,0.298923,0.0293034,0.453819,0.826605,0.117925,0.0228012,1.44174,1.64558,0.582571,0.180951,1.67018,0.673628,0.294483,0.743164,0.413675,0.387535,0.209931,0.186,0.197226,0.53915,0.232721,-0.184969,0.128655,0.158218,0.158179,0.167398,-0.623847,0.164144,-0.249085,-0.581375,-0.0740173,-0.339649,-0.257039,0.110769,0.389098,0.313555,0.273974,0.331871,1.88229,1.88245,1.9214,1.9107,1.21418,0.0309586,0.763973,0.884592,1.2271,0.595829,-0.31422,-0.645449,-0.514026,-1.44684,-0.462872,-0.653392,-0.825881,-0.523959,-0.254408,-0.623689,0.381761,-0.207125,-2.15059,-2.10591,-2.55674,-3.14582,-3.02322,-2.44981,-0.443651,-0.0612718,-0.418376,-0.176459,-0.680671,-0.214204,-1.43418,-0.922042
-266.601,0.550328,0.0311956,7,127,0,309.13,0.815667,0.213113,0.438352,0.0768218,-0.332941,-0.0536014,0.270432,1.76286,1.31086,-1.01636,-0.795557,-0.785733,-0.181498,-2.93034,0.0304781,-0.928369,0.690646,0.0246006,0.255956,0.358267,0.0851551,0.0215978,0.7123,0.913554,0.429897,0.365538,2.14467,0.9122,0.166493,0.389317,0.568765,0.642582,0.77619,0.966182,-0.0776872,0.833901,-0.0135603,0.148592,0.0744054,0.0778887,0.0699559,0.0762735,-0.444879,-0.0364026,-0.0902877,-0.54287,0.0283599,-0.225321,-0.544559,0.244561,0.283335,0.376936,0.418406,0.28221,1.77972,1.73836,1.76138,1.73722,1.73142,0.117096,0.577219,0.350786,0.825249,0.0354708,-0.143637,-0.112631,-0.495416,-1.58226,-1.14045,-0.794781,-0.67798,-1.06319,-0.829722,-0.589282,-0.174046,-0.84629,-1.87592,-2.9451,-2.30955,-3.03776,-3.89437,-2.65699,-0.110665,-0.0760833,0.162042,0.111837,-0.753176,-1.0389,-1.37738,-0.971682
-272.464,0.858336,0.0311956,5,43,1,311.474,0.668973,0.200605,0.0947419,0.0674845,-0.242208,-0.113492,0.411522,1.73062,1.24232,-1.22423,-0.94987,-0.555026,-0.216706,-2.94885,-0.1403,-1.34594,0.661013,0.0205199,0.234305,0.201529,0.076791,0.020395,1.24373,1.8284,0.448871,0.221223,1.74898,1.03143,0.135509,0.393953,0.606071,0.429165,0.780447,0.62269,0.108304,0.931028,0.108441,0.160716,0.0664254,0.056737,0.0738818,0.0540253,-0.438106,0.26934,-0.319893,-0.730247,-0.0471217,-0.271368,-0.523939,0.254496,0.480008,0.239581,0.322591,0.366903,1.75342,1.73819,1.73777,1.73223,1.51781,0.766051,0.825085,0.50419,0.706296,0.135398,0.0199654,0.101453,-0.634428,-1.76688,-1.23724,-0.776813,-0.967776,-0.696755,-0.816578,-0.341165,0.357649,-0.849272,-2.23749,-3.26184,-2.17317,-3.29314,-3.78992,-3.14154,0.152286,-0.127921,-0.394058,-0.352911,-0.898912,-1.14479,-1.34491,-0.747097
-285.483,0.374664,0.0311956,8,383,0,316.097,-1.79775,0.58013,-0.0327055,0.144615,-0.818549,-0.592889,0.462636,1.45516,0.536404,1.29628,-0.502685,-0.451627,-0.204603,-0.940205,2.07277,-0.0342891,0.20807,0.109718,0.629519,0.400979,0.117106,0.195515,0.607242,0.807037,0.679288,0.437382,0.678252,0.701085,0.0626474,0.40641,-1.60432,-1.60022,-3.08814,-1.78589,0.029076,0.375848,0.0838191,-0.225132,0.152141,0.133931,0.23327,0.0876981,-0.476394,0.0793226,-0.613706,-1.50615,0.10092,-0.709936,-0.220686,0.114007,0.494579,0.587565,0.490368,0.541961,1.28078,1.35165,1.35496,1.36423,1.95614,0.79613,0.130604,0.426307,1.17406,1.50948,1.83121,1.00143,-0.0989254,-1.0642,-0.618376,-0.303092,-0.650962,-0.629118,-0.0139509,-0.216604,0.254672,0.834247,0.047182,-1.07374,-0.732222,-1.61487,0.0696475,-0.031078,2.09099,1.9716,2.15684,1.9809,0.429458,0.0703646,0.611375,0.548609
-266.426,0.999063,0.0311956,7,127,0,310.914,-2.41643,0.492114,0.191547,0.167012,-0.376594,0.125844,0.476845,0.914878,-0.0954901,0.641248,-0.238109,0.0114693,-0.330524,-0.272522,2.15786,0.55911,0.0573951,0.107867,0.213965,0.661335,0.0331595,0.40336,1.51638,0.998848,0.561188,0.094836,0.632132,0.442156,0.049294,0.631323,-2.0202,-2.90472,-2.61371,-2.38201,0.162064,0.174326,0.131158,0.109533,0.161272,0.227464,0.095696,0.151384,-0.644206,-0.539429,-0.702521,-0.255901,0.0867145,0.107737,-0.226521,-0.681164,0.530535,0.532833,0.494651,0.516515,1.40003,0.676847,0.402191,1.23572,1.29862,0.944758,0.226255,0.848364,0.726483,0.63915,0.903705,0.541589,0.271591,-0.489662,0.0630301,0.00755198,-0.00859124,0.0650114,0.014071,0.0618895,0.922984,0.459719,-0.220943,-1.21569,-0.488549,-0.28605,-0.0717524,-0.0503369,2.21394,2.14235,2.26743,2.12861,1.24021,1.97873,0.458153,0.131371
-275.866,0.992033,0.0311956,7,255,0,316.223,-2.80441,0.702454,0.0961303,0.150161,-0.539943,0.381893,0.48181,1.13067,-0.346095,0.721829,0.560941,-0.0500094,-0.0812818,0.0854784,2.38809,0.580548,0.0786503,0.0812056,0.622854,0.639793,0.10596,0.842566,0.861476,0.199182,0.322836,0.0596021,0.822542,0.193409,0.0302224,1.13768,-2.65447,-2.7084,-2.60044,-2.8013,0.0170499,0.0835665,0.128443,0.044568,0.181965,0.161366,0.181912,0.170543,-0.613116,-0.248823,-0.702062,-0.26038,0.141695,-0.137234,-0.406044,-0.555856,0.562674,0.502435,0.526444,0.564461,1.39302,0.560466,0.485285,1.48922,1.05479,0.993832,0.765228,1.33941,0.822374,0.544499,0.868724,1.14514,0.553136,0.0949933,0.469038,-0.0903179,-0.036994,-0.0543754,-0.0876102,0.0108479,1.30325,0.404543,-0.169583,-0.311967,0.0143968,-0.154929,-0.210272,0.432892,2.43168,2.41075,2.31426,2.38524,0.583266,0.990111,1.12807,0.523606
-269.6,0.93124,0.0311956,8,255,0,320.417,-1.52636,0.217249,0.271046,0.0127539,-0.273657,-0.312538,0.0708287,1.70824,1.40238,0.476985,0.687201,-0.104598,0.604941,-1.43031,0.703392,-0.282797,0.0658509,0.0618213,0.443223,0.519533,0.353564,0.220681,0.532859,0.30193,1.4697,0.126224,0.724767,1.63344,0.0425021,0.545573,-1.53861,-1.81152,-1.662,-1.53754,0.14251,0.284398,0.310959,0.229615,0.0819823,0.046643,0.0516657,-0.035979,-0.313695,0.339647,-0.18996,-0.584975,-0.187116,-0.128641,-0.365517,-0.659237,0.478425,0.361263,0.258384,0.118872,1.81358,1.76258,1.32889,1.95618,1.33239,1.18274,0.802073,1.05361,0.886944,0.689033,0.843379,0.389175,0.363754,-0.583391,0.254722,-0.200956,-0.138137,-0.241952,0.0126793,-0.138712,1.32,1.11412,0.139418,0.286054,-0.99546,-2.90414,-2.81018,-2.49307,0.675242,0.743385,0.771772,0.654699,-0.260993,-0.1205,-1.27629,-0.565316
-264.563,0.903636,0.0311956,7,127,0,307.967,-1.08058,0.329949,-0.10492,0.161951,-0.577662,-0.508751,0.357693,1.31811,1.32621,0.338924,0.214476,0.547145,-0.916463,-0.967415,1.11546,-0.00649931,0.0464072,0.0286031,0.204195,0.388318,0.0503599,0.354767,0.670955,0.447442,2.1637,0.0676913,1.61528,0.341646,0.261931,0.262033,-0.921999,-1.56281,-0.608706,-1.01122,-0.121028,-0.050151,-0.0650678,-0.133573,0.155637,0.211098,0.116385,0.186044,-0.539526,-0.196473,-0.397207,-0.82015,0.0488797,-0.59407,-0.596597,-0.101757,0.354078,0.428728,0.407266,0.371989,1.41085,1.22446,1.00582,1.30526,1.17653,0.626474,0.747994,0.763097,1.04597,0.370491,0.74902,-0.108428,0.334791,-1.18977,-1.14149,0.777087,0.440055,0.657044,0.524034,0.602656,1.10627,0.681286,-1.7092,-1.59155,-1.38335,-1.74717,-1.50607,-0.998594,0.960796,1.28277,1.41466,0.90272,-0.023425,0.355277,-0.254644,0.28287
-269.7,0.943622,0.0311956,6,127,0,309.3,-0.991602,0.442981,-0.0926552,0.0944192,-0.460124,-0.493563,0.446656,1.08699,0.377706,0.805206,0.0376548,0.356986,-1.07195,-1.61098,1.39819,-0.545759,0.0224656,0.069756,0.205169,0.714277,0.0446804,0.286057,0.381835,0.939581,0.610015,0.440035,1.41388,0.375128,0.241011,1.05241,-1.30437,-0.881348,-0.791192,-0.994852,-0.0813076,-0.0593971,-0.0889885,-0.100295,0.057066,0.0522599,0.138527,0.0246509,-0.382533,-0.640935,-0.369119,-0.780355,0.0340161,-0.672028,-0.585095,-0.258438,0.429055,0.445235,0.378176,0.396258,1.28351,0.862452,1.0456,1.24318,1.34835,0.875659,0.188262,0.921189,1.1374,1.15674,0.254286,-0.433674,0.646019,-1.21506,-0.991695,0.138824,0.546206,-0.0788454,0.491297,0.345576,0.990887,0.0977851,-2.15332,-2.01798,-1.3439,-1.30735,-0.966194,-1.54629,1.12543,1.28976,1.2615,1.37714,-0.153782,-0.532961,-0.307975,-0.351005
-274.019,0.977149,0.0311956,7,127,0,316.687,-1.85421,0.473618,0.164021,0.190512,0.0222812,-0.453095,0.58259,0.927254,1.18053,1.2863,0.286164,-0.18304,0.787217,-1.03883,1.3981,0.201241,0.0150169,0.298334,0.711432,0.163834,0.0848791,0.796681,0.306755,0.601236,0.297252,0.376067,0.745153,0.522665,0.267636,0.411619,-1.40976,-2.07716,-1.97231,-1.84416,0.160706,0.136697,0.186081,0.172446,0.103509,0.211547,-0.00374779,0.173562,-0.775758,0.784731,-0.138838,-0.417575,-0.154938,-0.489964,-0.26458,-0.473698,0.684316,0.592058,0.616683,0.58451,2.0151,1.47353,0.725992,1.12267,1.72665,1.30357,1.51158,1.40055,0.92835,0.562525,1.02588,0.0775842,-0.108998,-0.0553437,0.231437,0.0917861,-0.451663,-0.384633,0.38544,0.109344,0.640625,0.605189,-0.0178656,-0.478591,-0.841731,-2.15057,-1.20543,-0.391468,1.12439,1.27096,1.12654,1.36385,0.403381,0.831038,0.300432,-0.391971
-268.062,0.988541,0.0311956,7,127,0,318.266,-2.02603,0.286431,0.184952,0.0213567,-0.420971,0.0302244,0.516437,1.43164,1.4154,1.28169,0.479228,0.258415,-0.0166656,-1.05424,0.544367,-0.382414,0.0357638,0.300096,0.296277,0.325341,0.0532675,0.122428,0.90529,0.524392,0.867167,0.580474,0.79436,0.585038,1.15331,0.0680766,-2.15329,-1.95538,-1.82815,-2.03525,0.183526,0.177331,0.157582,0.234169,-0.0666009,0.151748,0.219071,-0.00691687,-0.691511,-0.40353,-0.657529,0.0338284,0.15898,-0.244691,-0.302483,0.0301379,0.489791,0.510981,0.544805,0.457571,1.33037,1.59027,1.57531,1.55215,1.4148,0.982928,0.31881,0.414258,1.59367,0.760938,1.10363,0.230195,0.553499,-0.264381,-0.475515,0.935608,0.280758,0.554123,0.627355,0.0705542,0.986165,0.888785,-0.567738,-0.873447,-0.28942,-1.45172,-1.79699,-1.13516,1.62703,0.818732,0.933467,1.20159,-0.311574,-0.365398,-0.284123,-0.277924
-276.64,0.97748,0.0311956,7,127,0,309.846,-1.74329,0.514695,0.135924,0.17293,-0.0997226,-0.125753,0.734445,1.02239,-0.00673848,0.211634,-0.0317776,-0.207578,0.172882,-1.37308,1.18865,0.434354,0.0546162,0.393245,0.398064,0.194871,0.0929807,0.653029,0.361005,0.0734333,0.397544,0.469516,1.28265,0.450009,0.223818,0.223848,-1.21761,-1.25949,-2.22985,-1.52111,0.162598,0.112679,0.166206,0.127219,0.0157509,0.384265,0.0503923,-0.0582776,-0.480394,0.35593,-0.0167361,-0.827599,-0.162596,-0.443451,-0.28759,-0.259604,0.750332,0.624449,0.631124,0.641579,1.46342,1.31205,1.47413,1.81524,1.06659,0.379105,0.479665,0.498294,0.19612,0.120725,0.117836,0.10468,0.612262,-0.648141,0.0180316,0.0728069,0.24614,0.104083,0.227345,-0.808673,0.949442,0.634776,-0.775034,-0.336723,-0.65829,-1.86028,-1.08159,-1.21382,1.08452,1.08937,1.7842,1.46615,0.573238,0.6945,0.490666,0.394378
-270.93,0.963268,0.0311956,7,255,0,310.474,-1.57485,0.533595,0.178786,0.0490703,-0.243626,-0.537146,0.389987,1.92369,2.08595,0.780265,0.0459992,0.38885,-0.344393,-0.911545,1.19993,-0.648763,0.0109217,0.260382,0.509034,0.274858,0.340317,0.372761,0.795594,0.123218,0.386824,0.510571,0.460461,0.543154,0.408976,0.113958,-1.3481,-2.21527,-1.82073,-1.07644,0.186634,0.14954,0.179795,0.171329,-0.124138,-0.0372005,0.138678,-0.112034,-0.556859,0.36726,-0.189508,-0.531457,-0.0140123,-0.355163,-0.647508,-0.435107,0.551979,0.663235,0.741709,0.211329,2.17827,1.51999,1.64089,1.74378,1.79411,1.56852,0.92165,0.480208,0.831323,0.678284,0.71248,0.608548,-0.188956,-0.319794,-0.207589,0.708646,-0.322436,-0.102726,0.497755,1.03809,-0.0475646,0.171384,-0.264419,-1.06689,-1.13241,-1.22719,-1.63831,-1.21629,1.63442,1.26562,1.00226,1.14086,-0.623499,-0.831177,-0.557706,-0.53505
-266.575,0.965036,0.0311956,7,176,1,313.648,-0.514075,0.985916,0.00917049,0.126918,-0.251946,-0.506962,0.558633,1.53045,0.0531571,0.917516,-1.37344,0.0484035,0.250833,-1.79749,0.713553,-0.794244,0.0704272,0.133142,0.25155,0.731292,0.264142,0.117674,0.853389,0.37489,1.02014,0.61261,0.960422,0.164018,0.0842115,0.179318,0.163877,-0.49148,-1.80636,-1.1848,0.0373142,-0.00793705,0.0723051,0.0102005,0.0972125,0.109906,-0.223114,0.242829,-0.495008,-0.0985569,-0.149059,-0.364048,0.119195,-0.619323,-0.534779,-0.991436,0.653888,0.303397,0.441435,0.242763,1.51751,1.71845,1.61515,1.51618,1.12728,-0.0117558,0.13772,0.509432,1.07966,1.1527,0.94075,0.784059,-0.837835,-2.44291,-0.133248,0.549441,-0.457047,-0.576566,0.409105,0.345777,-0.15857,0.11639,-0.263434,-0.906137,-1.72441,-1.99766,-1.96122,-1.97317,0.734975,0.686629,0.574862,0.622782,-0.598438,-0.819999,-0.763629,-0.825072
-261.263,0.975456,0.0311956,7,255,0,312.175,-0.0643025,0.357957,0.106914,0.182181,-0.371391,-0.367398,0.18517,1.54626,0.981852,1.27231,-1.00807,-0.800778,0.231415,-1.65914,0.323425,-0.804839,0.0112993,0.787462,0.293623,0.371526,0.467949,0.0701255,0.540797,0.465388,0.858416,0.273444,1.1105,0.109033,0.0867847,0.295545,0.236678,-0.808199,-0.379371,0.0233994,0.0917236,0.114318,0.11667,0.110163,0.225355,0.282353,-0.18267,0.195658,-0.407987,-0.406273,-0.189549,0.0423039,-0.01341,-0.431988,-0.774474,-0.787281,0.639514,0.578891,0.676314,-0.0347103,1.44674,1.49302,1.56546,1.56836,1.28271,0.657636,0.563792,0.0213562,1.00812,1.68354,0.565512,1.17017,-0.478307,-1.86936,-1.14886,-0.939699,-0.782572,-0.77901,-0.968824,-0.855739,0.110887,0.000254169,-1.07344,-0.620017,-1.59971,-1.82144,-1.84034,-1.78896,0.38786,0.370564,0.388971,0.387188,-1.11308,-0.634096,-0.772018,-0.896966
-258.877,0.731449,0.0311956,3,14,1,309.658,-0.0601575,0.33701,0.0907464,0.194673,-0.364543,-0.339064,0.176556,1.53013,0.96976,1.30681,-0.95608,-0.829744,0.163986,-1.8098,0.375171,-0.821693,0.0152141,0.705679,0.24317,0.409405,0.444016,0.0667218,0.521535,0.452506,0.776306,0.268534,1.0869,0.120883,0.0804583,0.339602,0.163431,-0.54159,-0.239878,-0.0853719,0.0969234,0.0907902,0.0887366,0.0961344,0.223807,0.214427,-0.177494,0.206743,-0.422244,-0.443331,-0.177862,0.105131,-0.00847831,-0.474195,-0.724735,-0.716779,0.589951,0.619757,0.646491,0.0508835,1.56473,1.54464,1.50498,1.56893,1.25786,0.590412,0.56915,-0.0021582,1.02276,1.65718,0.564139,1.15655,-0.459473,-1.92629,-1.07219,-0.916873,-0.756439,-0.685959,-0.97754,-0.652872,0.148038,0.0576863,-0.997481,-0.579037,-1.61353,-1.74819,-1.67249,-1.82121,0.352325,0.352912,0.374971,0.506251,-1.15281,-0.471944,-0.767316,-0.963999
-276.054,0.432736,0.0311956,7,255,0,323.612,-0.333131,0.463157,-0.000889779,-0.0827111,-0.397966,-0.586872,0.328735,1.57295,0.673647,0.923079,-1.1335,-1.05638,-0.275552,-1.89987,0.34082,-0.606979,0.033577,0.293176,0.279807,0.573676,1.38342,0.047806,0.646884,0.439648,0.65589,0.458461,1.01521,0.155608,0.124303,0.813615,0.132105,-0.0515131,-0.894745,-0.131483,-0.00798679,0.0117988,-0.0122302,-0.0206446,0.105126,0.810681,-0.358891,0.231948,-0.609748,-0.400394,-0.191811,-0.29498,-0.195059,-0.147022,-0.643748,-0.638232,0.557023,0.650979,0.675066,0.234369,1.57936,1.62827,1.58388,1.61571,1.34893,0.651017,0.375192,0.30184,1.16189,1.77845,0.654063,0.787575,-0.572931,-2.57695,-0.483314,-1.07313,-1.44847,-1.34378,-0.1548,-1.43595,0.6035,-0.77444,-0.910383,-1.18977,-2.03321,-1.88273,-1.94614,-1.56312,0.364047,0.481759,0.33118,0.217533,-0.2988,0.291784,-0.928624,-1.75688
-270.65,0.942234,0.0311956,7,255,0,323.737,-0.834453,0.366856,0.130397,0.11468,-0.404798,-0.389262,0.336329,1.45064,0.874189,0.923626,-0.453883,-0.134073,-1.16714,-1.8743,0.729047,-0.385691,0.0570546,0.677628,0.265382,0.116002,0.141116,0.108444,0.479079,0.330435,1.09397,1.12885,1.28331,0.299338,0.132475,1.22188,-0.383174,-1.15852,-0.211381,-1.13542,0.145557,0.104278,0.154635,0.11977,0.237167,0.290643,0.0764791,0.186371,-0.485322,-0.303687,-0.51006,-0.587438,-0.316052,-0.526724,-0.490793,-0.51671,0.381602,0.500837,0.428422,0.562756,1.53105,1.2894,1.48884,1.36996,1.56433,1.34957,0.710287,1.36501,0.640296,1.02565,0.665793,0.756498,-0.00691863,-1.01405,-1.52588,0.753995,-0.159502,-1.07604,-0.766852,1.29793,0.38878,0.449039,-1.87197,-2.20691,-1.51813,-2.02716,-2.30406,-1.82441,0.650982,0.617857,0.809793,0.896345,0.581354,0.51704,-1.20939,-1.98483
-284.892,0.977522,0.0311956,7,127,0,327.53,-0.333344,0.880118,0.51934,0.422561,-0.242068,-0.28158,0.406365,0.760059,0.786273,0.753958,-0.702154,0.633112,-0.0326681,-0.733954,1.09687,0.32967,0.541084,1.57249,0.283928,0.549984,0.225758,0.0480488,0.50267,0.0847751,0.53567,0.85182,0.609182,0.669272,0.0435762,1.0273,0.731768,-0.148196,-0.953754,-0.62317,-0.0306968,0.767576,0.456254,0.157928,0.135635,0.373441,-0.0289453,0.230117,-0.480678,-0.306417,-0.165148,-0.29296,0.147996,0.00430951,-0.544318,-0.267853,0.589311,0.662895,0.702607,0.465077,0.702947,0.770514,0.759392,0.804117,1.63134,0.708707,0.455567,-0.163238,0.599783,0.797343,0.675114,0.705578,-0.546013,-1.12278,-0.235571,-0.714126,-1.06639,-0.0389716,0.815073,1.00704,0.372841,-0.657235,-0.760072,-0.66133,-1.1619,-2.14097,-1.09538,-1.16394,1.0695,1.04186,1.07205,1.18168,0.183738,0.0530209,0.771232,-1.36871
-288.493,0.907324,0.0311956,5,60,1,343.451,-0.195333,0.783005,0.452439,0.406494,-0.229944,-0.232589,0.414081,0.73711,0.849978,0.70986,-0.876567,0.500274,-0.160709,-0.751825,1.13416,0.223615,0.576097,1.51139,0.242138,0.504527,0.227486,0.0473292,0.42876,0.0647813,0.547369,0.70464,0.688882,0.603317,0.0497136,0.891543,0.36528,-0.134725,-0.815694,-0.897841,-0.0372195,0.788381,0.548167,0.169693,0.125868,0.408355,-0.0198804,0.245706,-0.486061,-0.209622,-0.191282,-0.219749,0.129826,0.0381574,-0.581373,-0.201581,0.548435,0.713584,0.640788,0.481946,0.716866,0.760863,0.714598,0.737701,1.66329,0.655998,0.414531,-0.11525,0.570564,0.837992,0.713491,0.627849,-0.49653,-1.10065,-0.0280914,-0.624806,-1.09425,0.0508742,0.793127,0.941037,0.528557,-0.418321,-0.90703,-0.740173,-0.921247,-2.16844,-1.11991,-1.22959,1.12391,1.10029,1.18951,1.07698,0.21494,0.277619,0.74308,-1.48692
-288.514,0.748387,0.0311956,7,127,0,343.025,-1.06907,0.534689,0.724704,0.417526,0.18148,-0.23291,0.519698,1.12566,0.550722,0.505117,-0.374568,0.718859,-0.895884,-1.12179,1.02427,-0.478609,0.614096,0.132968,0.585647,0.200161,0.209402,0.05042,1.24988,0.306946,0.698964,1.33678,0.701456,1.03601,0.139823,0.731984,0.204003,-1.11092,-1.37783,-0.609932,0.0435975,0.685793,0.394929,-0.167333,0.312167,0.280249,0.0370113,0.395208,-0.322583,-0.41668,-0.188193,0.0585549,0.175634,-0.1317,-0.303799,-0.429055,0.354088,0.3484,0.730746,0.426047,1.0505,1.10699,1.12472,1.13749,1.66701,0.589596,0.681636,0.0873125,0.872713,0.511941,0.27652,0.255279,-0.455176,-1.09529,-0.271945,0.112996,-0.604017,0.61162,0.462167,1.39182,-0.824861,-0.355707,-1.00658,-1.1448,-1.42627,-1.92545,-1.5552,-0.0796278,1.10688,1.08956,0.991987,1.12883,-0.202359,-0.405962,-0.155714,-1.43737
