# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = simple_regression_model
# start_datetime = 2021-11-19 20:54:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/s8i_3cwj.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/simple_regression-202111192254-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,alpha
-314.366,0.987158,0.128004,5,63,0,325.619,0.147253,0.161897,-0.461738,0.107793,0.253801,1.45134,0.969168,0.513949,-0.970172,-0.680699,-0.926733,-0.368368,0.169389,1.87706,0.246528,-1.02871,1.56869,1.20542,-1.72973
-318.313,0.898193,0.128004,5,31,0,327.891,0.134964,0.214709,-0.680305,-0.301903,0.515751,0.733715,1.03635,1.20914,0.061076,0.030574,-0.0496771,-0.709805,-0.414663,1.13771,-0.243704,-0.425738,1.19894,-0.692164,-1.64274
-312.08,0.762698,0.128004,4,15,0,324.707,0.106398,0.187588,-0.651156,-0.191148,0.529421,1.06441,0.732444,1.07644,-0.37757,-0.56665,0.229187,-0.642168,-0.766318,0.968331,-0.385844,-1.1919,1.59785,0.300826,-1.21443
-309.894,0.99342,0.128004,5,63,0,320.076,0.164411,0.0337009,-0.564645,-0.15472,0.548048,1.18251,0.91706,0.846715,-1.11174,-0.879853,-0.759279,-0.473583,-0.0688443,1.12684,-0.354374,-1.10534,1.22914,-1.03012,-0.584665
-309.349,0.984941,0.128004,5,31,0,318.526,0.356292,0.177109,-0.405939,-0.106251,0.434143,1.42882,0.818739,0.756758,-0.894766,-1.16373,-0.809914,-0.614773,-1.01749,1.13095,-0.277157,-1.43006,1.01353,-0.0511979,-0.541721
-306.774,0.991567,0.128004,5,31,0,315.866,0.00733115,0.00291166,-0.46636,-0.258758,0.445337,1.1644,1.37247,1.10235,-0.689478,-0.802731,-0.41125,-0.987558,-1.14483,0.712574,-0.870758,-1.17062,1.09678,-0.380912,-0.552544
-307.383,0.963512,0.128004,5,31,0,316.127,0.198989,-0.0443901,-0.567213,-0.121428,0.57961,1.14282,0.966311,0.851009,-0.704224,-0.748414,-0.789535,-0.47805,-0.430038,1.41576,-0.0568808,-1.56921,0.764745,-1.12416,-0.620992
-309.704,0.940488,0.128004,4,31,0,315.339,0.321051,-0.115469,-0.608555,-0.0582321,0.557546,1.00612,0.918517,1.04572,-0.486837,-0.501858,-0.489296,-0.459721,-0.330907,1.27365,-0.182606,-1.58332,1.02085,-0.95924,-0.844376
-312.822,0.950766,0.128004,5,31,0,318.106,-0.0580396,0.181784,-0.332014,-0.278869,0.213043,1.68093,0.982462,0.745506,-0.38155,-0.698178,-0.415513,-1.13301,-1.28555,0.301983,-1.00126,-1.49234,1.29051,-0.152158,-0.713786
-315.803,0.792099,0.128004,5,31,0,324.975,0.0320228,0.300652,-0.460056,-0.208662,0.395911,1.65227,1.1425,0.284494,-1.09643,-1.47244,-1.17598,-1.51566,-0.662498,0.8725,-0.553109,-1.5599,1.03917,0.0153642,0.145811
-310.083,0.992633,0.128004,5,31,0,321.793,0.116668,0.214817,-0.549609,-0.1231,0.418061,1.71017,1.19074,1.20199,-0.466317,-0.823832,-0.163432,-0.594274,-0.930306,0.60575,-0.981454,-1.1297,1.39551,-0.45831,-1.47755
-311.039,0.933887,0.128004,5,31,0,317.476,0.161325,-0.115739,-0.497253,-0.0566168,0.541651,1.06141,0.745448,0.688909,-0.321795,-0.507352,-0.13637,-0.853913,-0.592748,0.838658,0.0776549,-2.14853,0.160282,-1.12393,-0.0381418
-313.276,0.87449,0.128004,5,31,0,322.716,0.237174,0.174846,-0.274155,-0.216509,0.337857,1.85883,1.34124,0.835608,-1.73167,-1.93134,-1.26477,-0.864878,-0.804766,0.808973,-0.621262,-1.92614,0.666092,-0.980803,0.381031
-314.031,0.668001,0.128004,5,31,0,323.104,0.253087,-0.0415663,-0.412921,-0.00459221,0.320989,1.80406,0.998732,0.778047,-1.40877,-1.08748,-1.30284,-1.13709,-0.919519,0.958175,-0.513228,-2.73326,0.228884,-1.00695,0.834417
-317.605,0.636145,0.128004,6,63,0,325.407,0.0891266,0.133857,-0.549739,-0.270393,0.506574,0.966197,1.07926,1.03352,0.521398,0.22538,1.25129,-1.02887,-0.180864,1.0923,-0.091983,-1.64907,0.833928,-0.485473,-1.41084
-308.92,0.975233,0.128004,5,31,0,320.414,0.113866,0.0474692,-0.452741,-0.194833,0.483382,1.1031,1.08037,0.914894,0.534389,0.320094,0.398037,-0.573483,-0.933802,1.09216,-0.382266,-1.04877,1.01103,-0.635609,-1.88167
-309.622,0.981786,0.128004,5,47,0,317.231,0.120429,0.0892078,-0.44761,-0.176059,0.38378,1.45155,1.14045,0.707575,-1.23581,-1.16709,-0.632003,-0.533249,-0.831471,0.933782,0.0868987,-1.79462,1.02023,-0.466735,-0.105472
-307.661,0.994624,0.128004,5,63,0,316.069,0.03298,0.0386695,-0.403899,-0.311162,0.296418,1.30615,1.10744,0.979053,-0.394793,-0.332518,-0.0719896,-0.432457,0.21076,1.69438,0.0918969,-1.3246,0.963997,-0.173805,-1.81906
-307.816,0.882912,0.128004,5,63,0,312.877,0.202166,0.151081,-0.524217,0.0308518,0.56866,1.3071,1.05303,0.79167,0.157632,0.0769415,0.0981093,-1.5296,-0.877816,0.448522,-1.07754,-1.57514,0.746195,-0.799886,-0.744438
-309.002,0.882905,0.128004,5,63,0,316.29,0.206306,0.145318,-0.511625,0.0535491,0.563662,1.27231,1.0091,0.752393,0.237206,0.0925506,0.0897729,-1.50935,-0.84434,0.51199,-1.09726,-1.65143,0.80537,-0.725719,-0.890877
-313.157,0.909087,0.128004,5,31,0,324.123,0.335699,-0.0921252,-0.377867,-0.105103,0.136263,1.44414,1.09117,1.11213,-0.510781,-0.511406,0.0763067,-1.44666,-1.15803,-0.00449935,-0.803844,-1.49935,0.927945,0.129265,-0.479235
-314.268,0.997939,0.128004,5,63,0,323.521,0.0357386,0.138117,-0.492094,-0.132354,0.645857,1.05043,1.13648,0.72604,-0.10581,-0.242052,0.167104,-1.07456,-0.135714,0.931177,0.0170344,-1.92432,0.109494,-1.99291,-0.328772
-311.756,0.938007,0.128004,5,63,0,323.797,0.264412,0.0316028,-0.394961,-0.165922,0.322399,1.74631,0.653087,0.783976,-0.499647,-0.736425,-0.225333,0.447473,0.554822,1.81093,0.312649,-1.86005,0.56331,-0.418364,-1.56827
-310.837,0.894714,0.128004,5,31,0,319.056,-0.069045,0.103435,-0.498885,-0.156244,0.576722,0.771782,1.43786,0.907195,-0.37452,-0.444752,-0.275151,-0.820443,-0.790417,0.831854,-0.8172,-0.852758,1.3062,0.120158,-1.08486
-316.258,0.978809,0.128004,5,31,0,327.322,0.0689884,0.308405,-0.436354,-0.38152,0.513692,1.97777,0.771087,0.450575,-0.00437807,-0.520941,-0.0835661,-1.00937,-0.834409,0.583687,-0.32729,-1.70536,0.536643,-0.426227,-1.04802
-311.603,0.997694,0.128004,5,31,0,324.094,0.0725167,-0.138905,-0.288341,-0.111731,0.463409,1.05344,1.6084,0.960648,0.378488,0.295965,0.539246,-0.469699,-0.469088,0.867482,-0.604668,-1.98762,0.466555,-1.06114,-1.12155
-313.32,0.98176,0.128004,5,31,0,316.943,0.188321,0.321988,-0.607749,-0.234383,0.357506,1.49865,0.447161,0.812235,-0.862148,-1.16573,-0.834694,-0.962068,-1.19621,0.946277,-0.838208,-1.0679,1.5487,-0.0681296,-0.58436
-311.302,0.998255,0.128004,5,31,0,322.453,0.0316712,0.0329989,-0.555906,0.0905126,0.337778,1.34536,1.41968,1.22714,0.36779,0.329793,0.311758,-1.73232,-1.38058,0.303837,-1.18098,-1.59018,0.936723,-0.0855533,-1.18799
-310.982,0.960652,0.128004,5,63,0,322.735,0.328493,0.195047,-0.576288,-0.131019,0.467319,1.67662,1.08457,0.87381,-0.410874,-0.641052,-0.714978,-0.607938,-0.511742,1.12329,-0.465676,-2.30458,0.433633,-1.47132,-0.572399
-307.558,0.989417,0.128004,5,31,0,319.036,0.186429,0.0619311,-0.456535,-0.193464,0.386811,1.32803,0.513619,0.972256,-0.20691,-0.59271,0.0246555,-0.796444,-0.97961,0.60491,-0.736451,-1.7766,0.617934,-0.369261,-0.453281
-309.721,0.906721,0.128004,5,31,0,321.4,0.12908,0.182512,-0.49279,0.00759466,0.305869,1.23582,0.959664,1.36735,-0.479181,-0.278275,-0.0454993,-1.07997,-0.917392,0.640355,-1.31432,-1.97733,0.325379,-0.799658,-0.0923541
-309.496,0.865438,0.128004,5,31,0,316.959,0.215198,-0.0508677,-0.381456,-0.173194,0.467197,1.31824,1.06985,0.533296,-0.0455236,0.20283,-0.00130878,-1.45634,-1.21655,0.339342,-1.43184,-0.529848,1.78872,0.47308,-1.28751
-309.775,0.990191,0.128004,5,31,0,319.451,0.30377,0.199256,-0.492553,-0.106826,0.264181,1.13386,0.732414,0.943059,0.173609,-0.26981,0.475495,-1.21162,-0.898294,0.735967,-0.791451,-0.867281,1.53448,0.530727,-1.48055
-312.402,0.685857,0.128004,5,47,0,323.196,0.260237,0.243257,-0.638145,-0.104756,0.304228,1.09499,0.569307,0.850421,-0.194129,-0.597025,0.399358,-0.940759,-0.904068,1.13414,-0.621563,-1.02217,1.2661,0.125963,-1.15047
-315.259,0.934462,0.128004,5,31,0,327.004,0.00425311,-0.128328,-0.381135,-0.257241,0.493775,1.53745,1.6052,0.853726,-2.07293,-2.20896,-1.89959,-0.26945,-0.165757,1.4954,-0.422167,-1.05683,1.50574,-0.243584,-0.387522
-316.748,0.971967,0.128004,5,31,0,328.158,0.233419,0.292081,-0.16218,-0.289685,0.494061,1.19597,1.14704,0.430352,-1.08238,-1.32248,-1.02391,-0.859853,-0.45539,0.657179,-0.441682,-1.19164,1.22884,-0.130433,-0.108203
-315.34,0.995605,0.128004,5,31,0,320.508,0.0456538,-0.0725927,-0.787842,0.0292991,0.38681,1.61403,0.909378,1.06228,-1.09482,-1.05057,-0.476606,-1.24405,-1.02254,0.467894,-0.657578,-0.670754,1.58671,0.130915,-0.797508
-313.153,0.989095,0.128004,5,31,0,322.882,0.343465,0.161615,-0.19835,-0.230965,0.545772,1.215,0.817917,0.501703,-0.796503,-1.15925,-0.891754,-0.944532,-0.597016,0.693695,-0.702096,-1.27694,0.84559,-0.390575,-0.0707236
-313.851,0.95966,0.128004,5,31,0,322.9,0.102548,0.211297,-0.335481,-0.145743,0.593573,1.11661,1.10046,0.380302,-1.04998,-0.477699,-0.844268,-1.11465,-1.11523,0.984483,-0.229287,-1.70267,0.718106,-0.791844,0.401893
-308.863,0.80422,0.128004,5,31,0,322.109,0.230301,-0.0399937,-0.59003,-0.201396,0.35132,1.50589,1.04544,1.15661,0.0236994,-0.52054,-0.10776,-0.621106,-0.701799,1.06453,-0.0437971,-1.22753,1.26231,0.0350952,-1.78436
-308.287,0.926196,0.128004,5,31,0,314.093,0.193724,0.105675,-0.365338,0.0118361,0.288777,1.42446,0.953213,0.741609,-0.271537,-0.311004,-0.66318,-1.04737,-1.01898,0.77452,-1.09203,-1.33959,1.25891,-0.134595,-0.832368
-309.593,0.955009,0.128004,5,31,0,316.813,0.00617348,0.0931943,-0.496585,-0.265526,0.576368,1.25585,1.11609,0.860071,-0.623805,-0.82188,-0.0872302,-0.712719,-0.569689,0.568463,-0.463564,-1.27261,0.799734,-1.02288,-0.59521
-309.185,0.884758,0.128004,4,31,0,319.282,0.058416,0.0959214,-0.509662,-0.255645,0.545379,1.25047,1.05717,0.833314,-0.413679,-0.85377,-0.182779,-0.905796,-0.607714,0.554722,-0.317262,-1.57061,0.910213,-1.18096,-0.407479
-307.679,0.977591,0.128004,5,31,0,316.084,0.225054,0.0651397,-0.361672,0.0429255,0.277285,1.41353,0.979683,0.759172,0.171566,0.532675,0.107167,-0.9464,-0.614503,0.935113,-0.34275,-1.17633,1.26642,-0.210986,-1.8481
-305.351,0.968577,0.128004,5,31,0,312.492,0.0688916,0.124495,-0.586066,-0.172348,0.489111,1.20206,1.00761,1.01319,-0.181706,-0.144319,-0.00186671,-0.881744,-0.618855,0.725671,-0.285914,-1.41335,0.998609,-0.725834,-1.01517
-312.641,0.924205,0.128004,5,31,0,318.165,0.127947,0.051208,-0.245441,-0.243437,0.359121,1.59263,1.02753,0.498411,0.0867241,0.150432,0.182742,-1.00931,-0.961075,0.402001,-1.62834,-0.715888,1.63453,0.785627,-1.82819
-314.276,0.951856,0.128004,5,31,0,324.444,0.0750706,-0.0282033,-0.64176,0.0591988,0.578701,1.20931,0.705188,1.39163,-0.461826,-0.65948,-0.177515,-0.581838,-0.955563,0.844922,-1.07509,-2.03912,0.33874,-0.919446,-0.0667836
-314.094,0.924211,0.128004,5,31,0,324.665,0.27753,0.120088,-0.440197,-0.289136,0.342534,1.05807,1.3926,0.560473,0.105928,0.0782753,-0.131364,-0.761011,-0.189289,1.22167,0.437724,-1.85802,0.160627,-1.3534,-0.853459
-315.515,0.97079,0.128004,5,31,0,326.229,-0.00263322,0.0602279,-0.490529,-0.226344,0.387614,1.03721,0.661669,0.416589,-0.396514,-0.246917,0.342397,-0.39927,-0.581341,1.28667,-1.22767,-2.17594,0.499798,-0.709955,-0.355993
-309.187,1,0.128004,5,31,0,321.792,0.240848,0.0125725,-0.558069,-0.192496,0.472728,0.965539,1.10103,0.592984,-0.037484,-0.0845108,-0.273715,-0.819443,-0.643531,0.680938,-0.614756,-1.49848,0.648299,-0.546973,-0.402678
-310.219,0.997094,0.128004,5,31,0,317.643,0.17414,0.236315,-0.439179,-0.0618464,0.426234,1.58696,1.42422,1.08318,-0.203646,-0.933743,-0.315746,-0.591025,-0.692314,1.22452,-0.636903,-1.73802,0.606951,-0.505647,-1.23093
-318.289,0.966479,0.128004,5,31,0,325.575,-0.0291558,0.067183,-0.294631,-0.206266,0.293343,1.28626,1.00429,0.674146,-0.968705,-1.64455,-0.902944,-1.5472,-1.8322,0.41189,-0.950364,-1.57323,1.00876,-0.607825,0.572546
-313.579,0.951556,0.128004,6,63,0,325.014,0.274154,0.0229511,-0.640856,0.0344051,0.418295,1.35439,1.12602,0.938112,0.626737,0.86903,0.707335,-0.926061,-1.08988,0.265581,-0.479677,-1.23592,1.37136,-0.782984,-1.76502
-308.66,0.951298,0.128004,5,31,0,320.783,0.20583,0.181787,-0.554402,-0.15623,0.407562,1.34479,0.721764,0.814193,0.575624,0.330488,0.912424,-0.498536,-0.386389,1.17746,-0.522032,-1.56879,1.0318,0.0884201,-2.0435
-308.245,0.733701,0.128004,5,31,0,320.918,0.22941,0.158222,-0.472758,-0.193104,0.363014,1.38938,0.740116,0.780084,0.681718,0.205799,0.746054,-0.504775,-0.574124,1.16237,-0.515898,-1.40635,1.10268,-0.229464,-2.01262
-312.683,0.989838,0.128004,5,31,0,318.514,0.234019,0.0738061,-0.414745,-0.00815165,0.430425,1.60071,1.52896,1.26477,0.505282,0.497771,0.308103,-0.361011,-0.062823,1.1901,-0.171303,-1.55335,0.789458,-0.659565,-2.56488
-308.034,0.991625,0.128004,5,31,0,320.654,0.088425,0.128068,-0.552898,-0.251437,0.45095,1.1429,0.666291,0.617514,-0.777104,-0.741812,-0.25245,-1.51817,-1.02928,0.404798,-1.0286,-1.1988,1.23742,-0.00653708,-0.132639
-309.032,0.720994,0.128004,5,31,0,319.584,0.288653,0.0949901,-0.549963,-0.0690278,0.412933,1.7923,0.999009,0.872968,-1.18011,-1.43425,-0.753331,-1.0352,-1.19636,0.395771,-0.732886,-1.20848,1.35994,-0.330916,-0.342014
-309.178,0.964204,0.128004,5,31,0,316.287,0.0719195,0.102095,-0.327939,-0.197751,0.417904,0.796383,1.03131,0.787462,-0.185735,-0.305421,-0.152376,-1.535,-1.74811,0.0249416,-1.17938,-0.991794,1.24101,0.134126,-0.0592463
-313.526,0.95542,0.128004,5,31,0,317.952,0.128841,-0.0264923,-0.321041,-0.201845,0.472025,0.718928,1.07492,0.562435,-0.458024,-0.048308,-0.163346,-1.65422,-1.74419,-0.183967,-0.981881,-0.656666,1.52366,-0.113894,0.0381348
-313.011,0.838664,0.128004,5,31,0,325.602,0.0729904,-0.0959423,-0.562872,-0.0395122,0.58595,0.987289,1.05853,0.96958,-0.124252,0.232151,0.0457752,-1.97938,-1.30913,0.399508,-0.83877,-1.34598,1.1481,-0.0719736,-0.431585
-310.742,0.920553,0.128004,5,31,0,319.491,0.270558,0.248439,-0.315499,-0.160253,0.252936,1.66953,1.0803,0.791095,-0.792152,-1.27342,-0.767821,-0.998765,-0.637101,0.824609,-0.487579,-1.48092,0.921736,-0.0050873,-0.408754
-314.137,0.926003,0.128004,5,31,0,333.356,-0.00857878,0.00294698,-0.555129,-0.152383,0.555928,0.939905,1.23183,0.850881,0.868724,0.432282,0.500035,-1.80754,-1.71363,0.104505,-1.30386,-0.918594,1.64658,0.211024,-1.35444
-315.034,0.98574,0.128004,5,63,0,325.868,0.334599,0.14006,-0.386427,-0.242153,0.299039,1.81554,0.965902,0.666868,-1.24317,-0.854593,-0.461128,-0.413632,-0.0856833,1.6906,0.187518,-0.846866,1.60236,-0.0605077,-1.91064
-310.569,0.692662,0.128004,5,31,0,326.914,-0.0617945,0.14409,-0.493802,-0.0579049,0.433343,1.27797,1.12045,0.853352,-1.06662,-1.03255,-0.563561,-0.286705,-0.352553,1.51717,-0.0835602,-0.543639,1.80786,0.221208,-1.45244
-308.845,0.997564,0.128004,5,31,0,319.331,0.360952,0.0183346,-0.354155,-0.078659,0.506145,1.49704,1.21453,0.70166,-0.537354,-0.793526,-0.456014,-0.322518,-0.0465036,1.67633,0.146289,-1.23116,1.23725,0.0743109,-1.62741
-306.818,0.997311,0.128004,5,31,0,312.98,0.126458,0.0197869,-0.596461,-0.108126,0.397284,1.46899,1.0562,1.01796,-0.794728,-0.619719,-0.480758,-0.0523405,-0.12771,1.50994,0.492187,-1.46728,1.03836,-0.744801,-1.37256
-308.389,0.963344,0.128004,4,31,0,316.288,0.205055,0.0326463,-0.592447,-0.0407882,0.310478,1.44776,0.904851,1.04695,-0.71839,-0.465652,-0.420952,-0.0883142,0.358801,1.79259,0.377697,-1.68129,0.950079,-0.145566,-1.59761
-307.74,0.580306,0.128004,5,63,0,319.264,0.070606,0.0700773,-0.519073,-0.210271,0.690562,1.28968,0.965438,0.81448,-0.265953,-0.305864,0.0163569,-0.934002,-0.400881,1.09629,-0.298195,-0.921048,1.46903,-0.547537,-1.65055
-306.658,0.960724,0.128004,5,31,0,314.556,0.126557,0.123778,-0.376032,-0.192694,0.161976,1.37198,0.864358,0.697534,-0.463061,-0.281104,-0.179428,-0.949289,-0.727247,0.910914,-0.478607,-1.81769,0.621655,-0.618559,-0.437854
-312.57,0.855548,0.128004,5,31,0,322.467,0.0903084,0.0299237,-0.521128,-0.0816845,0.767276,1.52167,1.23721,0.924987,-0.979858,-1.23063,-0.824131,-1.12436,-0.856407,0.876843,0.108476,-0.657464,1.78555,-0.40361,-1.15702
-309.933,0.924017,0.128004,5,31,0,320.221,0.0113809,0.164517,-0.560456,-0.155776,0.410745,1.51376,1.25951,1.06112,-0.833578,-0.631154,-0.393325,-1.01286,-0.830485,0.732581,-1.38419,-0.542894,1.74575,0.00945804,-1.31578
-308.632,0.908194,0.128004,5,31,0,314.698,0.0262511,0.214722,-0.512826,-0.032701,0.43961,1.40323,1.31736,0.949854,-0.33213,-0.502926,-0.270033,-1.0486,-0.890215,0.836555,-1.02129,-0.978422,1.74776,-0.19389,-1.37302
-311.113,0.953881,0.128004,4,15,0,316.82,0.155541,0.129611,-0.6439,0.0424145,0.413049,1.44847,1.07748,0.767814,-0.511765,-0.52086,-0.309397,-1.57211,-1.02661,0.641971,-0.491074,-1.02747,1.26845,0.577801,-0.77165
-310.342,0.986553,0.128004,5,31,0,317.538,0.182765,-0.0287187,-0.290945,-0.200492,0.378528,1.21699,1.16131,1.25758,-0.666327,-1.05443,-0.419564,-1.22399,-1.19088,0.268227,-1.32655,-1.07031,1.24199,-0.324545,-0.227986
-313.101,0.994496,0.128004,5,31,0,319.863,0.0457494,0.117179,-0.686739,-0.0655728,0.500195,1.72007,1.24905,0.799193,0.019447,0.077911,0.593605,-1.66074,-1.53824,0.405387,-0.685961,-1.16635,1.57682,0.0606476,-1.74466
-314.723,0.904336,0.128004,5,31,0,322.471,0.304096,0.183635,-0.369851,-0.155304,0.349898,0.966788,0.728962,0.618583,-0.225867,-0.190795,0.0265118,-1.40735,-1.32539,0.196729,-1.96806,-0.438317,2.18936,0.720006,-1.11778
-311.416,0.95132,0.128004,5,31,0,324.573,0.0139992,0.0323717,-0.28081,-0.046362,0.312319,1.21255,1.44356,0.934761,-0.663662,-0.436769,-0.684533,-1.51325,-0.938578,0.611547,-0.182083,-0.799118,1.80438,0.650406,-1.07561
-309.255,0.996984,0.128004,5,31,0,316.588,0.190274,0.216893,-0.672289,-0.240008,0.490538,1.49068,0.817757,0.860122,-0.717955,-0.825262,-0.597575,-0.503869,-0.6429,0.997777,-0.526608,-0.515337,1.68723,0.325889,-1.54157
-311.921,0.761534,0.128004,5,31,0,318.218,-0.0060783,0.201506,-0.47294,-0.0580364,0.527841,0.843398,1.11225,0.409953,-0.235977,-0.321111,-0.0461384,-0.856021,-0.866189,1.12321,-0.369218,-0.838509,1.43716,-0.0228582,-1.25988
-310.855,0.896099,0.128004,5,31,0,320.644,-0.0103814,0.30687,-0.433309,-0.380033,0.335663,1.05819,0.866357,0.728453,-0.410415,-0.203384,-0.147573,-0.64357,-0.301838,1.47302,-0.28212,-1.53534,0.76563,-0.0118176,-0.897022
-308.771,0.982454,0.128004,5,31,0,318.518,0.0550113,0.195026,-0.516556,-0.0513786,0.454187,0.941148,1.46372,0.75261,-0.303518,-0.179485,0.140379,-0.540172,-0.516659,1.02317,-0.118594,-1.75415,0.505361,-1.03337,-0.58826
-308.902,0.999505,0.128004,5,31,0,312.884,0.202705,-0.0064981,-0.391577,-0.212688,0.436092,1.72037,0.808744,0.87018,0.0875758,0.139317,0.585917,-0.318745,-0.363202,1.0089,-0.516588,-1.07622,1.17734,-0.163911,-2.21323
-309.932,0.929193,0.128004,5,31,0,317.993,0.0316972,0.314329,-0.480362,-0.0199931,0.34513,1.56323,1.27373,0.781257,0.172892,0.343276,0.262074,-0.799343,-0.278709,1.10656,-0.0246334,-1.87258,0.503999,-0.704238,-1.46146
-311.509,0.988928,0.128004,5,31,0,319.932,0.24666,-0.0218794,-0.6347,-0.122866,0.573302,1.07074,0.804794,0.490178,0.244958,0.332088,0.449117,-0.833626,-1.1847,0.383688,-1.12049,-1.30271,0.88532,-0.741457,-0.713692
-316.41,0.888216,0.128004,5,31,0,322.935,0.145294,-0.029825,-0.510662,-0.207428,0.605576,1.01631,0.899624,0.377214,0.6808,0.842965,0.386763,-1.13517,-1.47779,0.71956,-1.39193,-1.59241,1.14385,-0.824701,-1.0141
-312.726,0.992831,0.128004,5,31,0,323.171,0.240909,-0.0329806,-0.618248,-0.081695,0.516436,1.09665,0.972978,0.386606,0.172924,0.404627,0.702158,-1.37123,-1.17119,0.464742,-0.837444,-1.02371,1.1386,-0.782645,-0.978596
-312.212,0.717344,0.128004,5,63,0,322.824,0.156478,0.232563,-0.433147,-0.0852498,0.47325,1.62432,0.939867,1.0626,-0.353211,-0.264819,0.0951315,-0.790513,-1.07189,0.309529,-0.85109,-0.758353,1.78492,0.807657,-1.55348
-315.319,0.816679,0.128004,6,63,0,323.401,0.199755,0.103742,-0.270506,-0.235745,0.617306,1.02019,1.06213,0.803498,-0.657449,-1.11089,-0.387394,0.0487156,0.507312,1.87781,0.112914,-1.89838,-0.0764885,-0.873221,-0.408761
-310.288,1,0.128004,6,63,0,320.668,0.213042,-0.057227,-0.386074,-0.107098,0.519667,1.08015,1.29585,0.705995,-0.388199,-0.444707,-0.317603,-1.76292,-1.24096,-0.0318498,-0.919886,-0.583694,1.79725,0.551179,-0.671939
-309.1,0.90656,0.128004,5,31,0,322.721,0.0628422,0.243532,-0.607398,-0.142532,0.404136,1.59342,0.876793,1.22871,0.130835,-0.219973,0.274421,-1.28546,-1.00406,0.528392,-0.820889,-1.60518,0.899179,0.0399739,-1.19358
-313.982,0.866473,0.128004,5,31,0,322.806,-0.0620933,0.0535313,-0.245927,-0.427546,0.140618,1.31115,1.27881,0.939852,-0.248078,-0.454605,0.306306,-0.864646,-0.818301,0.874241,-0.218089,-0.862008,1.5955,0.0981726,-1.75821
-313.815,0.904261,0.128004,5,31,0,322.584,0.370493,0.0545039,-0.670857,0.15666,0.633293,1.06901,0.845537,0.814077,-0.108407,-0.123855,-0.0910439,-0.510302,-0.851778,1.07328,-0.457846,-1.9977,0.149488,-1.58331,-0.345875
-312.23,0.999424,0.128004,5,31,0,323.175,0.201135,0.0636419,-0.287669,-0.216229,0.0500124,1.5936,0.943442,1.24744,-0.0849255,-0.176412,0.344482,-1.34561,-0.790432,0.639579,-0.527765,-1.86381,0.44188,-0.134506,-0.960705
-309.618,0.744074,0.128004,5,31,0,318.89,0.116996,0.181247,-0.628479,-0.0201578,0.67601,1.08974,1.09781,0.486595,-0.203269,-0.20444,0.126435,-0.741333,-0.57463,1.13044,-0.599715,-1.52745,0.740903,-0.95368,-0.665465
-310.042,0.971925,0.128004,5,31,0,318.666,0.127736,0.1555,-0.504716,0.120073,0.513283,1.07378,0.909436,0.441357,-0.316211,-0.344433,-0.293503,-0.825939,-0.853777,0.919628,-0.871983,-1.75156,0.718706,-0.813078,-0.18041
-313.799,0.925377,0.128004,5,31,0,324.472,0.238817,0.237479,-0.402401,-0.266895,0.348365,1.82588,1.04153,0.878549,-1.21973,-1.86995,-0.866596,-1.19115,-0.91996,0.452317,-0.741487,-0.422898,1.88652,0.360779,-0.921985
-309.484,0.99441,0.128004,5,31,0,322.746,0.157118,-0.0112484,-0.578199,0.0222286,0.308824,1.43705,0.665008,1.33381,-0.756984,-0.974953,-0.492431,-1.1601,-1.07283,0.592633,-0.659118,-0.791571,1.58871,0.634759,-1.03414
-315.592,0.759219,0.128004,5,31,0,320.824,0.109717,0.144541,-0.372769,-0.0488507,0.156461,1.85401,0.463216,1.10766,-0.72857,-0.570097,-0.623507,-1.38936,-1.07729,0.443067,-0.780614,-0.924282,1.88936,0.616041,-1.11667
-314.213,0.995323,0.128004,5,31,0,322.888,0.426459,-0.076931,-0.489856,-0.0669915,0.457908,0.899515,1.58666,0.860739,-0.233435,-0.00836604,-0.00928414,-0.401869,-0.705295,1.19574,-0.206337,-0.755232,1.42753,-0.633362,-1.55017
