# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = simple_regression_model
# start_datetime = 2021-11-19 20:54:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/s8i_3cwj.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/simple_regression-202111192254-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,alpha
-310.644,0.98859,0.109086,5,31,0,320.265,0.0774886,0.157868,-0.657372,-0.0724474,0.4917,1.22685,1.40921,0.830321,-0.0138436,0.274772,0.196311,0.306996,0.173654,1.72484,0.135668,-1.77223,0.737423,-0.497978,-1.84637
-313.748,0.96267,0.109086,5,31,0,318.475,0.170446,-0.0763804,-0.302298,-0.15034,0.236577,1.2897,0.723648,1.35112,-0.865995,-0.492436,-0.902026,-0.165509,-0.0953706,1.19746,0.460503,-1.41848,0.947156,-0.773305,-1.0626
-316.298,0.823989,0.109086,5,31,0,324.023,0.183694,0.142525,-0.599935,-0.016997,0.469985,1.56964,1.47216,0.235074,-0.511769,-0.586426,-0.255257,-0.749711,-1.14971,1.26637,-0.862964,-1.2672,1.21161,-0.714522,-0.880761
-311.678,0.940273,0.109086,5,31,0,322.322,0.133177,0.226494,-0.486431,-0.162847,0.363176,1.88609,1.24684,1.02432,-0.406337,-0.462473,-0.309706,-1.10736,-0.576308,1.08257,-0.356416,-1.34804,0.930816,-0.0551814,-1.31477
-314.118,0.803535,0.109086,5,31,0,324.863,-0.0436761,0.0932459,-0.579676,-0.312837,0.514578,0.975032,0.605165,0.669124,-0.843313,-1.10777,-0.450172,-0.0536897,0.183116,1.87255,0.221537,-1.46114,0.697239,-0.170309,-0.521495
-312.758,0.985596,0.109086,5,31,0,326.166,0.3007,0.135262,-0.32632,-0.0168931,0.486066,1.61587,1.63738,1.14849,-0.847419,-0.871042,-1.07827,-0.72276,-0.339082,1.27008,-0.813094,-1.78311,0.523287,-0.596906,-0.757551
-311.766,0.999073,0.109086,5,63,0,318.284,0.309394,0.00395388,-0.422084,0.204555,0.31642,1.41864,1.23443,0.786459,-0.287585,-0.509078,-0.253761,-0.520732,-0.835987,1.47999,0.074291,-1.95442,0.637896,-1.03524,-0.96353
-309.875,0.949622,0.109086,5,63,0,321.559,0.174086,0.166729,-0.480511,-0.14096,0.319333,1.30635,1.33093,0.894933,-0.410415,-0.560439,-0.401044,-1.61875,-1.06825,0.62517,-1.46185,-1.91785,0.55919,-0.0454567,-0.125737
-312.973,0.862776,0.109086,5,31,0,323.652,0.0781865,0.0365119,-0.649186,-0.322269,0.624705,1.82492,1.01339,0.972335,-0.329323,-0.464974,0.225604,-1.07655,-1.35987,0.157986,-0.848747,-1.61354,0.791697,-1.14635,-0.448695
-309.693,0.985015,0.109086,5,31,0,320.814,-0.0435174,0.0584746,-0.213934,-0.109593,0.379729,1.4297,1.22385,1.02917,-0.213958,-0.0513098,0.0764596,-1.36786,-1.11494,0.369382,-1.03372,-0.868791,1.28926,0.0240995,-1.13885
-309.138,0.998673,0.109086,5,31,0,317.328,0.339627,0.0802425,-0.519993,-0.1262,0.444723,1.44488,1.41721,0.767707,0.184122,-0.151801,0.34703,-0.708186,-0.834867,0.849745,-0.494845,-0.755846,1.88613,0.246618,-2.26683
-315.867,0.981988,0.109086,5,31,0,320.995,0.0351065,-0.059463,-0.36069,-0.23647,0.452832,1.1733,0.470646,0.797461,1.39958,1.57491,1.43148,-1.88011,-1.48646,-0.0708147,-1.28076,-1.06332,1.26661,-0.176021,-1.78893
-313.066,0.942473,0.109086,5,31,0,325.772,0.213731,-0.0582534,-0.465739,-0.187555,0.439361,1.30621,0.800723,0.562102,1.08954,0.87695,1.46204,-1.83707,-1.75664,0.058546,-0.898841,-0.708117,1.57195,0.270372,-1.99031
-308.758,0.916958,0.109086,5,31,0,320.964,0.00676752,0.21033,-0.383431,-0.0872867,0.430612,1.4244,1.25056,0.970779,-0.363703,-0.841457,-0.223887,-1.09309,-1.08197,0.869941,-0.993501,-1.36753,1.22381,0.0100977,-0.905017
-314.493,0.873173,0.109086,5,31,0,317.408,0.474189,-0.183684,-0.526752,-0.145956,0.402448,1.42768,0.819935,0.822481,-0.346506,-0.79157,-0.442293,-1.44752,-1.26089,0.737268,-0.687693,-1.59493,1.16031,-0.54316,-0.34477
-318.492,0.991958,0.109086,5,31,0,331.631,-0.102716,-0.0818287,-0.442306,-0.23621,0.349035,1.82294,0.53111,1.26362,-0.703448,-0.791921,-0.708677,-0.704665,-0.811968,0.808121,-0.609719,-1.27219,1.54506,0.308301,-1.4656
-315.082,0.997761,0.109086,5,31,0,328.545,0.391188,0.128139,-0.384142,-0.239669,0.497711,0.929717,1.27417,0.720187,-0.828742,-0.99115,-1.46845,-1.35345,-0.844249,0.720239,-0.395753,-1.17467,1.14982,-0.553139,0.0234825
-308.345,0.888103,0.109086,5,31,0,322.677,0.113714,0.0630093,-0.360836,-0.149651,0.349551,0.912721,1.18578,0.897659,-0.811978,-1.12329,-0.65325,-0.890365,-0.981219,0.735671,-0.626614,-1.57099,1.05212,-0.136201,-0.115818
-310.058,0.916822,0.109086,5,63,0,315.591,0.138082,0.102428,-0.523043,-0.0696546,0.517299,1.73584,0.833542,0.826981,-0.169009,0.171813,0.55451,-0.849566,-0.66971,0.844465,-0.311959,-1.86813,0.903167,-0.619275,-1.33987
-309.7,0.989654,0.109086,6,63,0,317.555,0.270217,0.0693585,-0.426401,-0.115258,0.330892,0.918598,1.11689,0.750647,0.101136,0.0205568,0.198716,-0.0924714,0.0185794,1.34915,0.345878,-0.741179,1.25286,-0.0635996,-2.09585
-309.087,0.975881,0.109086,5,63,0,318.144,0.157156,0.148045,-0.532747,-0.154363,0.323842,1.08187,0.659351,1.12341,-0.533641,-0.486839,-0.0540201,-0.314202,0.0498479,1.66816,-0.00385508,-1.34321,0.719767,0.0567648,-1.27779
-310.25,0.93492,0.109086,5,31,0,322.255,0.263918,-0.00789485,-0.418201,-0.135801,0.413724,1.05189,0.623635,1.23834,-0.668904,-0.714743,-0.424904,0.358095,0.116872,1.80087,0.740799,-1.4418,0.819335,-0.166885,-1.29819
-309.199,0.9185,0.109086,6,63,0,321.544,0.109501,0.130985,-0.503599,-0.0728123,0.627217,1.44119,0.903138,1.1743,-0.325271,-0.504313,-0.141254,-1.40869,-1.40632,0.184844,-0.812239,-0.998589,1.21549,-0.837864,-0.620633
-309.235,0.957773,0.109086,5,31,0,316.922,0.24016,-0.0094143,-0.386438,-0.374208,0.491066,1.3204,0.768519,0.65571,0.0895474,0.132036,0.385757,-1.16046,-0.794584,0.51589,-0.765438,-1.12385,0.997965,-0.06102,-1.29084
-314.552,0.736558,0.109086,5,31,0,323.88,0.194109,0.115742,-0.297255,-0.0905212,0.586634,1.2451,1.65796,1.03361,-0.874514,-0.662129,-0.533802,-1.39826,-1.55425,0.220083,-1.20293,-1.00655,1.17902,-0.278751,-0.476411
-311.416,0.989074,0.109086,5,31,0,324.314,-0.00570873,0.0131658,-0.412545,-0.172948,0.564426,1.19266,1.63245,0.544807,-0.333692,-0.639262,-0.246045,-1.34341,-1.21358,0.512113,-1.3191,-1.10471,1.34038,-0.494214,-0.4752
-311.745,0.964916,0.109086,5,31,0,318.687,0.25489,0.0789063,-0.445872,-0.250367,0.657028,1.31937,1.04059,0.532886,-0.292051,-0.349082,-0.257127,-1.53755,-1.41166,-0.166068,-0.902627,-1.00136,1.15158,-0.235297,-0.37051
-311.768,0.998854,0.109086,6,63,0,318.438,0.0685884,0.121389,-0.582038,-0.237324,0.592937,1.16174,0.848484,0.474902,-0.47942,-0.693243,-0.318216,0.326015,0.264479,1.55652,-0.120265,-1.69531,0.611811,-0.88793,-0.76073
-311.541,0.995704,0.109086,5,63,0,323.153,0.110217,0.0317057,-0.292845,-0.176698,0.391241,1.39018,1.51091,1.23118,-0.480817,-0.482198,-0.0580061,-0.425669,-0.674724,1.22256,0.333193,-0.942347,1.61884,0.31306,-2.16989
-312.931,0.967524,0.109086,6,63,0,322.36,0.189834,-0.083915,-0.382424,0.00465277,0.268952,1.45524,1.62236,1.06156,0.149276,0.249396,0.0123743,-1.09647,-0.896452,1.02629,-0.529576,-2.30331,0.201288,-0.268313,-1.03842
-309.586,0.980754,0.109086,5,63,0,319.017,0.332855,0.172207,-0.357719,-0.034748,0.299863,1.11558,1.37623,0.98761,-0.282993,-0.691821,-0.441969,-0.393459,-0.243175,1.47333,-0.0111583,-1.43004,0.91411,-0.984008,-1.23804
-308.03,0.980559,0.109086,5,31,0,318.288,0.121476,0.21995,-0.608709,-0.192671,0.271168,1.20909,0.964615,1.00336,-0.671815,-0.810104,-0.512524,-0.397647,-0.169585,1.12696,-0.0804218,-2.13697,0.140462,-0.783342,-0.0867058
-307.004,0.951196,0.109086,5,31,0,312.996,0.285006,0.137287,-0.412691,-0.220495,0.448449,1.33656,1.16816,0.697301,-0.554526,-0.717836,-0.283962,-0.330345,-0.309272,1.59118,-0.0214682,-1.80374,0.62395,-1.08941,-0.80685
-309.072,0.976021,0.109086,5,31,0,316.493,0.190465,0.168966,-0.327856,-0.13148,0.503764,1.31839,1.04936,0.940878,-0.885735,-0.482959,-0.933476,-0.296839,-0.349088,1.48781,-0.205294,-1.68696,0.465714,-0.853636,-0.463016
-314.346,0.798486,0.109086,5,31,0,320.257,-0.0651011,0.0717138,-0.529531,-0.179821,0.374848,1.09968,1.42623,0.807313,-0.820772,-0.564148,-0.536901,-1.66214,-1.07539,0.794841,-0.849846,-2.02786,0.21646,-1.12472,0.769276
-307.77,0.997659,0.109086,5,63,0,321.078,0.0870686,0.246473,-0.562076,-0.189842,0.458467,1.26377,0.838242,0.74623,-0.978515,-0.994182,-0.703442,-1.05318,-1.03471,0.831095,-0.845163,-0.763825,1.40609,0.416523,-0.500002
-311.844,0.959787,0.109086,5,63,0,318.258,-0.0673771,-0.0294682,-0.70113,-0.176438,0.481612,1.07436,1.29717,0.916219,-0.946174,-0.665884,-0.540988,-0.661536,-0.520194,1.4516,-0.123042,-1.52239,0.749844,-0.882878,-0.616217
-311.72,0.990779,0.109086,5,63,0,324.672,0.120545,0.08972,-0.590748,-0.0806614,0.416796,1.11013,1.33023,0.98796,-1.37265,-1.05884,-0.875484,-0.979052,-0.114198,1.23999,0.324353,-1.82994,0.731483,-0.607815,-0.153607
-310.439,1,0.109086,5,31,0,317.259,0.123725,0.066277,-0.450673,-0.0583612,0.538828,1.1322,1.31771,0.937968,-1.02094,-1.2673,-1.29847,-0.157475,-0.496782,1.3476,-0.091195,-1.9366,0.286996,-1.30729,0.235293
-310.628,0.970753,0.109086,6,63,0,319.269,0.18782,0.125173,-0.416286,-0.287406,0.267769,1.50909,0.691674,0.875124,0.370193,0.0503611,0.432874,-0.473635,0.291791,1.70936,0.383894,-1.85921,0.308195,-0.495166,-1.95941
-310.785,0.964322,0.109086,6,63,0,323.569,0.105777,-0.0414454,-0.619178,-0.147248,0.571696,1.03702,1.4014,0.849039,-0.928141,-1.18679,-0.98794,-0.447235,-0.86878,0.960877,-0.510067,-0.506384,1.80617,-0.0399697,-1.00757
-310.017,0.762911,0.109086,5,31,0,326.015,0.0337559,0.120115,-0.35076,-0.143345,0.391489,1.1758,1.04979,1.00424,-0.30437,-0.0781868,0.111156,-1.54445,-1.2862,0.398803,-1.01457,-0.171572,2.27645,0.435842,-1.58476
-312.442,0.766538,0.109086,5,63,0,321.087,0.344145,-0.022635,-0.527457,-0.151681,0.339581,1.0697,0.966553,0.711731,0.317989,0.300777,0.602901,-1.14543,-1.37142,0.583804,-0.926719,-1.33097,1.2644,0.408745,-0.952207
-310.964,0.994728,0.109086,5,63,0,318.997,0.390175,-0.00318815,-0.521199,-0.0685476,0.2946,1.03045,1.00297,0.806098,0.187995,0.276015,0.162029,-1.0462,-1.22647,0.367188,-1.12111,-1.43542,0.856869,0.374881,-0.824721
-313.162,0.958441,0.109086,5,31,0,318.151,0.361139,0.0403926,-0.471282,0.145711,0.576436,1.27632,0.824327,1.04535,0.483878,0.114569,0.401667,-1.16091,-0.825972,0.753126,-0.659466,-1.11568,0.97974,-1.1998,-1.55062
-313.138,0.99532,0.109086,5,63,0,325.752,0.0917642,0.117129,-0.623395,-0.136428,0.11065,1.29053,0.803938,0.805578,-1.56403,-1.65842,-0.988628,-1.03563,-0.768468,0.866035,-0.76543,-1.92059,0.834014,-0.762021,0.641346
-312.178,0.980947,0.109086,5,31,0,321.358,0.228273,0.106667,-0.290421,-0.175646,0.636116,0.989794,1.19026,0.880078,-0.544246,-0.890804,-0.28848,-1.4566,-1.07824,0.283357,-0.619371,-1.34244,0.851555,-0.0888374,0.0632869
-310.39,0.999916,0.109086,5,31,0,317.396,-0.0860998,0.0236412,-0.645343,-0.192283,0.297193,1.18316,1.25062,1.05609,-0.602516,-0.830946,0.137353,-0.767371,-0.536043,1.00731,-0.636046,-1.55186,0.738015,-0.212695,-0.689872
-307.501,0.959614,0.109086,4,15,0,316.304,0.0381349,0.129397,-0.533625,-0.219887,0.305371,1.26872,0.985054,1.19031,-0.416451,-0.264026,-0.318472,-0.827343,-0.970745,0.925192,-0.295634,-1.15746,1.15648,0.113864,-1.10221
-306.218,0.890303,0.109086,5,63,0,312.97,0.207254,0.0736579,-0.29676,-0.180178,0.54317,1.37057,1.24019,0.5775,-0.208011,-0.244302,-0.106909,-0.385629,-0.372678,1.16222,-0.274044,-1.99767,0.372841,-1.06488,-0.789706
-309.464,0.923914,0.109086,5,63,0,315.813,0.0253874,0.0772078,-0.447233,-0.311516,0.566271,0.900863,1.41007,0.735121,-0.921771,-1.10897,-0.886507,-0.703221,-0.378872,1.27327,-0.491003,-1.28222,1.14171,-0.714701,-0.499764
-312.689,0.902403,0.109086,6,63,0,320.233,0.262442,0.0304508,-0.409887,-0.00982362,0.444091,1.65021,1.251,0.883117,-0.688128,-1.07907,-1.22408,-0.876462,-1.42906,0.542568,-0.554105,-1.75609,0.843502,-0.712216,0.0341518
-314.288,0.994081,0.109086,4,31,0,322.41,0.293395,0.203093,-0.439134,0.0429886,0.426528,1.22816,1.48461,0.712762,-0.213407,-0.0252178,0.332906,-1.35611,-0.373961,0.982842,-0.830069,-1.35476,0.932043,-0.594418,-1.05501
-313.024,0.998641,0.109086,5,31,0,321.316,0.267436,-0.0943617,-0.339636,-0.0870783,0.542317,1.55789,1.45145,0.720412,-0.547995,-0.201268,0.138907,-0.85345,-1.26635,0.343376,-0.757275,-1.42651,0.914223,-0.476038,-0.587329
-316.509,0.897961,0.109086,6,63,0,323.546,0.0167892,0.244022,-0.669045,-0.141791,0.322232,1.5558,0.997814,0.961381,-0.600187,-0.0524258,-0.256107,-0.845864,0.227364,1.14889,-0.134088,-2.11096,0.527873,-0.338758,-0.982393
-315.632,0.967079,0.109086,5,31,0,328.445,0.362052,0.000482561,-0.194135,-0.124764,0.429875,1.63641,1.13845,0.952896,-0.0762775,0.208169,0.359027,-0.853544,-1.05816,0.179427,-0.827681,-2.01666,0.574445,-1.35067,-0.540777
-317.623,0.997552,0.109086,5,31,0,330.484,-0.105303,0.168294,-0.605417,-0.155463,0.318186,1.17468,1.43777,0.796507,-0.958326,-1.2196,-1.00278,-0.72002,-0.887598,0.84262,-1.27242,-2.539,-0.219433,-1.4831,1.1547
-315.802,0.988363,0.109086,5,31,0,327.92,0.281002,0.338786,-0.429224,-0.0110981,0.405011,1.20688,1.32622,0.813178,-0.349192,-0.813225,-0.971899,-1.41067,-1.02468,0.955468,-0.747979,-1.93939,0.211068,-0.750751,0.077918
-317.984,0.999735,0.109086,5,31,0,328.735,0.0597358,-0.115775,-0.431648,-0.0493832,0.255217,1.89738,1.07931,0.761765,-1.01413,-1.2035,-1.24171,0.230262,0.0594191,2.20031,0.253008,-2.3123,0.232944,-0.758131,-1.01142
-311.387,0.9795,0.109086,5,31,0,326.691,0.312547,0.0679579,-0.459419,-0.15024,0.217416,1.32661,1.30582,0.872462,-1.30567,-1.24397,-0.782771,-0.446975,0.110504,1.31152,0.232085,-1.92846,0.712559,-0.873608,-0.317365
-314.245,0.938029,0.109086,5,63,0,321.642,-0.143382,0.10167,-0.486843,-0.0698757,0.645375,1.3871,1.39767,0.912934,-1.08579,-1.04959,-0.216147,-0.121656,-0.0498639,1.39271,-0.129552,-1.89824,0.666801,-1.04452,-0.762466
-309.547,0.998757,0.109086,5,31,0,321.544,0.296781,0.00676804,-0.51833,-0.240137,0.416738,1.46269,0.973826,1.06302,-0.226225,0.0456514,0.198468,-0.242383,-0.0688419,1.60466,0.416224,-2.18151,0.26965,-1.27381,-1.33191
-311.332,0.972573,0.109086,5,31,0,319.89,0.150898,0.162829,-0.469501,-0.0424609,0.141718,1.51212,1.43767,1.19677,-0.228816,-0.47915,-0.24043,-0.321767,-0.346144,1.61367,0.0352348,-2.6101,-0.204774,-1.1368,-0.730068
-311.581,0.821044,0.109086,5,31,0,321.383,0.290722,0.0313397,-0.360743,-0.103693,0.654924,1.14398,0.599501,0.781685,-1.20083,-0.975239,-0.958696,-0.211253,-0.160346,1.31633,0.342865,-1.4248,0.818809,-0.783868,-0.225557
-307.356,0.957713,0.109086,5,31,0,319.654,0.104422,0.0723045,-0.641215,-0.0806982,0.300668,1.30615,1.33685,0.890176,-0.344769,-0.621339,-0.335922,-0.410205,-0.608609,1.19534,-0.252974,-1.61964,0.790159,-0.456761,-0.919006
-309.636,0.933276,0.109086,5,31,0,314.932,0.192491,0.161909,-0.508105,-0.0288002,0.374292,1.67419,0.870544,1.13203,-0.866145,-0.792463,-0.281483,-0.286775,-0.108614,1.48381,-0.502506,-1.91952,0.564883,-1.01938,-1.12112
-309.316,0.996431,0.109086,6,63,0,317.39,0.0844095,-0.0218735,-0.415801,-0.195735,0.611071,1.16203,1.10061,1.01394,-0.232673,-0.393197,-0.425063,-1.21681,-1.09908,0.358173,-0.454804,-0.576446,1.40663,-0.228409,-1.1881
-315.351,0.762756,0.109086,5,31,0,324.276,0.559487,-0.131094,-0.416621,-0.0682014,0.203894,1.56734,1.04032,0.899982,0.10447,-0.289784,-0.228445,-0.898272,-1.22188,0.744149,-0.822647,-1.00381,1.47247,0.254953,-1.86695
-311.55,1,0.109086,5,31,0,322.659,0.297669,-0.106855,-0.61207,0.0922247,0.483169,1.64717,0.60618,0.904512,0.122345,-0.0401179,0.140419,-1.21683,-0.952692,0.734177,-1.06861,-1.11572,1.56686,0.123397,-1.78347
-308.949,0.694014,0.109086,5,63,0,322.539,0.138219,0.226942,-0.372091,-0.0194951,0.333873,1.31238,0.784261,0.920805,0.496287,0.313345,0.627257,-0.462297,-0.578527,1.00918,-0.20462,-1.78841,0.654941,-0.479116,-1.72098
-307.246,0.864499,0.109086,5,31,0,316.231,0.201059,0.000345637,-0.486875,-0.126486,0.437764,1.24325,1.22012,0.989828,-0.0282206,-0.179743,-0.0597902,-0.557557,-0.426176,1.06428,-0.168189,-1.90019,0.51276,-1.113,-1.1886
-310.347,0.831791,0.109086,5,31,0,317.315,-0.127404,0.0718712,-0.456683,-0.34185,0.504557,1.28174,0.686999,0.93961,-0.281626,-0.257997,-0.228513,-0.657141,-0.746017,0.671438,-0.350982,-1.90823,0.410876,-1.00032,-0.394357
-311.261,0.987095,0.109086,5,31,0,320.054,-0.0517109,0.00896152,-0.474328,-0.213943,0.585396,1.53379,0.826198,0.872578,0.146411,-0.362025,0.319006,-0.956003,-0.824862,1.20452,-0.280621,-2.01967,0.602372,-0.954246,-1.04695
-312.67,0.989439,0.109086,5,63,0,324.229,0.189917,0.0826823,-0.293419,-0.270855,0.408547,1.44583,1.06058,1.31883,0.432112,0.260958,0.699944,-0.0968152,-0.239951,1.50739,0.248477,-2.46382,0.128961,-1.54815,-1.66858
-307.265,0.985058,0.109086,5,31,0,319.725,0.13656,0.108939,-0.396617,-0.157786,0.382668,1.30865,1.04248,0.536813,-0.515075,-0.304155,-0.499814,-0.362548,0.111266,1.6226,0.0261545,-1.78979,0.925079,-0.23414,-1.12561
-312.666,0.994053,0.109086,4,15,0,316.428,0.070351,0.191154,-0.387409,-0.197143,0.380448,1.27286,0.887763,0.533238,-0.612096,-0.506286,-0.798222,0.0751713,-0.240054,1.54549,0.24143,-1.6504,0.499407,0.310121,-0.722145
-311.574,0.998727,0.109086,5,63,0,319.194,0.419571,-0.0115981,-0.566744,0.0224765,0.47279,1.4781,1.09298,1.19252,-0.956817,-0.881972,-0.774449,-0.6235,-0.984725,1.06829,-0.0660505,-1.77945,1.06063,-0.663824,-0.561937
-310.835,0.977506,0.109086,5,31,0,317.669,0.0128886,0.150965,-0.333582,-0.278669,0.321638,1.20954,1.03479,0.576976,-0.377912,-0.457876,-0.384687,-0.432515,-0.442716,1.12605,0.154252,-0.362282,1.64012,0.89951,-1.85905
-315.745,0.707827,0.109086,6,63,0,325.469,0.390752,-0.0183778,-0.604168,0.0580079,0.396823,1.4004,1.06567,1.21218,0.913607,0.980974,1.21803,0.0700052,-0.308246,1.57458,0.306785,-1.54262,1.22398,-0.133704,-3.24236
-307.869,0.988235,0.109086,5,63,0,322.845,-0.0223485,0.161786,-0.494788,-0.180643,0.394959,0.868275,0.90883,0.757368,-0.650607,-0.380391,-0.173104,-0.910242,-0.761863,1.20978,-0.27648,-1.22913,1.08835,-0.312318,-0.643307
-309.16,0.918035,0.109086,5,63,0,317.39,-0.0290547,0.154922,-0.536295,-0.157424,0.447343,0.970975,1.4105,1.11359,0.340661,0.414572,0.59484,-1.14983,-0.825539,0.654274,-0.559833,-1.52644,1.09197,-0.239515,-1.25636
-309.672,0.979696,0.109086,5,31,0,317.039,-0.0133301,0.0325096,-0.541954,0.00770486,0.520387,1.54803,1.02097,1.14897,-0.0932694,0.0817644,0.566895,-0.915252,-0.828114,0.667287,-0.303525,-1.63457,0.815403,-0.710425,-1.19017
-309.873,0.996765,0.109086,5,31,0,317.085,0.265133,0.168444,-0.564711,-0.186263,0.346279,1.44935,1.15962,0.692863,0.643804,0.411408,1.11854,-1.09474,-0.737239,0.993328,-0.892538,-1.64414,0.977375,-0.354053,-2.00617
-310.067,0.980126,0.109086,6,63,0,318.43,0.0127342,0.0479733,-0.302296,-0.108227,0.548277,1.02784,1.24437,0.900542,-0.547389,-0.545185,-0.241533,-0.884388,-0.0990765,1.30029,0.235677,-1.91183,0.214454,-0.629727,-0.395309
-311.421,0.969106,0.109086,5,31,0,320.195,0.308041,0.0882191,-0.371783,-0.211899,0.490591,1.19449,1.40727,0.617287,-0.617404,-0.85831,-0.66266,0.0405991,-0.666515,1.28251,-0.0671738,-2.22196,0.233438,-0.905861,-0.150622
-312.695,0.945452,0.109086,5,31,0,321.397,0.168357,0.0424324,-0.522617,0.119011,0.392686,1.62167,1.00167,1.13578,-0.640175,-0.810795,-0.469278,-0.709378,0.322235,1.97565,0.0943586,-1.92801,0.563632,-0.994303,-1.46329
-311.048,0.997561,0.109086,6,63,0,318.99,0.198772,-0.0695402,-0.39153,-0.041577,0.539858,1.33152,1.26405,1.14657,-0.212074,-0.0583893,-0.326371,-1.92152,-1.04868,0.32778,-1.22289,-1.14176,1.057,0.0355035,-0.821277
-311.742,0.915352,0.109086,4,15,0,315.655,0.17069,-0.0340844,-0.334031,-0.0608269,0.450739,1.44216,1.04538,1.04248,-0.164907,-0.18425,0.382469,-1.19475,-1.82532,0.0879239,-1.43385,-1.01607,1.24157,-0.600476,-0.94372
-315.245,0.915672,0.109086,5,31,0,327.934,0.299292,0.1457,-0.489591,-0.240508,0.527345,1.47261,0.434084,0.676398,0.202479,0.54671,0.312172,-1.82193,-1.66957,0.335418,-0.959168,-1.44136,0.963377,0.100554,-0.885356
-312.352,0.957592,0.109086,5,31,0,324.303,0.180269,0.0503721,-0.564142,0.0815312,0.561096,1.12242,0.968153,0.973693,-0.300216,-0.133053,0.00684209,-1.14615,-1.39496,0.946554,-1.22937,-1.50455,0.969617,-1.09403,-0.671989
-309.274,0.998932,0.109086,5,31,0,316.805,0.236466,0.0721601,-0.458505,-0.193765,0.205086,1.35274,0.813146,0.788389,-0.725876,-0.7002,-0.441103,-1.41663,-1.21742,0.75791,-0.558962,-1.79465,0.615757,0.0972811,-0.0419541
-309.84,0.97681,0.109086,5,63,0,316.184,0.15495,0.0460162,-0.44865,-0.0288607,0.466647,1.45268,1.3555,1.27076,-0.531012,-0.54428,0.0192853,-0.31383,-0.812022,1.31782,-0.492169,-1.43487,0.843957,-0.607349,-1.27416
-308.243,0.985511,0.109086,5,31,0,315.593,0.102195,0.0637244,-0.424898,-0.221147,0.425374,1.29496,0.906595,0.576637,0.186868,-0.10917,0.294918,-0.809642,-0.436122,1.29476,0.486675,-1.9657,0.479868,-1.08704,-0.983695
-309.396,0.901223,0.109086,6,63,0,314.024,0.232249,0.108623,-0.491735,0.0144804,0.355884,1.28986,1.30016,0.942625,-0.692922,-0.51575,-0.703444,-0.952164,-1.00493,0.821297,0.128025,-1.79489,0.807456,-0.672323,-0.505556
-311.093,0.963386,0.109086,5,31,0,317.718,0.178908,0.132159,-0.462945,-0.136886,0.278233,1.59498,1.37209,0.8292,-0.152746,-0.605471,0.118225,-0.563355,-0.0134336,1.35345,-0.984859,-1.99056,0.715059,-0.765892,-1.46138
-310.058,0.963397,0.109086,5,47,0,316.761,0.105016,0.0449978,-0.344068,-0.189283,0.444013,1.57393,1.20518,0.90003,-0.973178,-1.12195,-1.04528,-0.633734,-0.443862,1.05042,0.619785,-1.80144,0.819546,-0.343849,-0.606995
-314.357,0.973014,0.109086,5,31,0,322.62,0.283623,-0.0111784,-0.537642,-0.116577,0.449331,0.814955,1.0164,0.833533,-1.43244,-1.38203,-1.2435,-0.638871,-0.393302,1.51539,-0.832842,-0.529519,1.56189,0.734955,-0.53492
-316.277,0.989569,0.109086,6,63,0,325.222,0.237951,0.11692,-0.729353,0.213678,0.328866,1.53668,1.11097,1.00764,-0.987481,-1.50001,-0.838055,-0.634826,-0.912148,1.27615,0.383396,-1.22869,1.27242,-0.413736,-1.05535
-313.026,0.995125,0.109086,6,63,0,322.842,0.137987,0.0419457,-0.153449,-0.424238,0.495143,1.0863,1.02991,0.779882,0.0936642,0.201867,0.635392,-1.09964,-1.09186,0.561269,-0.613847,-0.561553,1.52575,0.293958,-1.70345
-316.426,0.85841,0.109086,5,31,0,322.109,0.0177551,0.131725,-0.70529,0.111668,0.312043,1.48299,1.17228,0.914338,-0.134879,-0.463346,-0.144886,-1.1453,-1.25895,0.80692,-1.17058,-0.702034,2.14571,-0.106431,-1.7265
